Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2021,6,1,5,16.7%,6-10,37.5%,65-84,43.6%,2-1,66.7%,4,64.7%,17.6%,1.6%,2.5%,63.1%,59.0%,53.0%,56.8%,33.0%,44.9%,0.76,
2020,7,4,3,57.1%,10-6,62.5%,79-72,52.3%,2-0,100.0%,7,66.2%,38.7%,1.0%,1.2%,65.5%,63.2%,42.6%,56.1%,44.5%,50.4%,1.01,
2019,36,18,18,50.0%,41-38,51.9%,368-358,50.7%,3-3,50.0%,36,63.9%,37.7%,1.9%,2.5%,64.8%,61.6%,45.4%,55.9%,44.7%,50.3%,1.01,QF (2x)
2018,49,28,21,57.1%,57-52,52.3%,510-508,50.1%,6-5,54.5%,46,67.0%,33.1%,1.8%,2.4%,64.6%,63.0%,47.8%,57.6%,42.7%,50.2%,1.01,F (New Haven)
2017,49,26,23,53.1%,58-51,53.2%,527-468,53.0%,2-8,20.0%,49,65.5%,42.1%,1.5%,1.9%,69.1%,60.2%,46.7%,56.0%,46.5%,51.2%,1.06,SF (2x)
2016,60,39,21,65.0%,85-55,60.7%,706-590,54.5%,5-6,45.5%,60,69.6%,39.7%,1.9%,3.0%,67.6%,64.0%,46.5%,58.3%,45.2%,51.6%,1.09,W (Doha)
2015,66,41,25,62.1%,85-67,55.9%,717-682,51.3%,11-4,73.3%,53,63.1%,42.8%,1.6%,3.1%,68.2%,59.9%,49.1%,56.5%,43.9%,50.0%,1.01,F (3x)
2014,77,52,25,67.5%,111-63,63.8%,876-728,54.6%,12-5,70.6%,67,-,-,1.1%,2.4%,71.4%,60.6%,47.8%,56.9%,47.1%,52.0%,1.09,W (Oeiras)
2013,69,43,26,62.3%,93-62,60.0%,744-674,52.5%,7-3,70.0%,61,-,-,1.1%,2.7%,68.2%,59.4%,44.3%,54.7%,46.4%,50.5%,1.02,F (2x)
2012,51,25,26,49.0%,54-56,49.1%,504-517,49.4%,3-4,42.9%,46,-,-,1.0%,4.3%,62.0%,58.6%,44.7%,53.3%,46.1%,49.7%,0.99,F (Estoril)
2011,29,16,13,55.2%,35-28,55.6%,290-278,51.1%,2-2,50.0%,24,-,-,0.8%,4.1%,66.8%,58.7%,43.5%,53.7%,46.3%,50.0%,1.00,SF (Bogota)
2010,38,23,15,60.5%,50-38,56.8%,427-378,53.0%,4-3,57.1%,32,-,-,0.7%,3.5%,70.0%,59.0%,44.7%,54.7%,48.1%,51.4%,1.06,F (Marbella)
2009,56,29,27,51.8%,66-62,51.6%,585-592,49.7%,4-2,66.7%,46,-,-,0.8%,3.1%,67.9%,58.7%,43.6%,53.8%,45.9%,49.9%,0.99,F (Marbella)
2008,28,14,14,50.0%,31-28,52.5%,284-285,49.9%,5-4,55.6%,10,-,-,1.7%,3.7%,68.1%,58.2%,47.6%,54.8%,45.0%,49.9%,1.00,SF (2x)
Career,621,359,262,57.8%,782-616,55.9%,6682-6214,51.8%,68-50,57.6%,541,66.2%,38.6%,1.3%,2.9%,67.5%,60.5%,46.1%,55.8%,45.6%,50.7%,1.03,
