Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
9,Federico Delbonis [ARG],3,6,33.3%,4,3,1,75.0%,2012,2018,8,0.84,4.0%,4.9%,57.0%,66.9%,54.1%,61.4%,32.4%,52.8%,32.5%
9,Santiago Giraldo [COL],5,4,55.6%,3,3,0,100.0%,2006,2015,5,1.11,5.5%,2.4%,63.3%,65.6%,58.7%,63.0%,40.9%,44.8%,38.1%
8,Mikhail Youzhny [RUS],5,3,62.5%,1,1,0,100.0%,2009,2017,7,1.14,7.8%,4.3%,59.6%,70.1%,51.8%,62.7%,42.4%,43.3%,48.0%
8,David Ferrer [ESP],1,7,12.5%,2,1,1,50.0%,2010,2015,8,0.77,3.9%,2.7%,53.5%,62.5%,46.1%,54.9%,34.7%,53.6%,27.3%
7,Dustin Brown [GER],2,5,28.6%,2,0,2,0.0%,2009,2018,6,0.85,5.1%,5.8%,62.6%,62.5%,47.8%,57.0%,36.6%,47.7%,25.5%
7,Guillermo Garcia Lopez [ESP],3,4,42.9%,5,3,2,60.0%,2008,2018,6,0.90,6.1%,4.8%,56.5%,65.9%,48.1%,58.2%,37.8%,59.2%,35.0%
7,Pablo Cuevas [URU],3,4,42.9%,4,2,2,50.0%,2011,2017,7,1.00,5.7%,3.6%,57.3%,70.1%,53.0%,62.8%,37.3%,59.6%,34.9%
7,Tomas Berdych [CZE],2,5,28.6%,3,1,2,33.3%,2008,2016,5,0.80,7.4%,3.2%,59.6%,69.8%,49.6%,61.7%,30.6%,58.6%,35.3%
7,Pablo Andujar [ESP],5,2,71.4%,3,0,3,0.0%,2008,2015,5,1.02,9.0%,4.5%,55.4%,71.1%,49.4%,61.4%,39.3%,60.0%,42.9%
7,Alejandro Gonzalez [COL],7,0,100.0%,0,0,0,-,2006,2015,3,1.99,8.6%,5.0%,52.9%,87.8%,62.1%,75.7%,48.4%,83.3%,52.0%
7,Alejandro Falla [COL],5,2,71.4%,2,2,0,100.0%,2008,2014,5,1.12,2.3%,6.5%,51.3%,67.1%,48.0%,57.8%,47.3%,61.0%,37.9%
6,Teymuraz Gabashvili [RUS],6,0,100.0%,3,2,1,66.7%,2010,2020,5,1.25,4.7%,5.6%,54.9%,72.1%,55.2%,64.4%,44.5%,69.7%,32.8%
6,Leonardo Mayer [ARG],3,3,50.0%,0,0,0,-,2007,2015,4,1.12,6.2%,2.6%,57.8%,68.0%,59.2%,64.3%,39.9%,56.0%,38.2%
6,Ruben Bemelmans [BEL],5,1,83.3%,0,0,0,-,2009,2019,4,1.10,5.7%,4.0%,57.9%,70.8%,57.1%,65.0%,38.5%,65.6%,44.1%
6,Martin Klizan [SVK],3,3,50.0%,2,1,1,50.0%,2011,2018,5,1.07,8.2%,4.0%,61.2%,76.3%,45.6%,64.4%,38.1%,55.6%,33.3%
