Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2023 Rio De Janeiro R32,L vs Baez,0.84,0.45,28.4,2.0,0.0%,66.7%,0.0%,40.0%,17.9%,33.3%
2019 Meerbusch CH R16,L vs Wang,0.57,0.29,21.3,2.0,-,30.0%,-,57.9%,15.4%,43.5%
2019 Francavilla Al Mare CH R32,W vs Arguello,1.18,1.32,56.6,2.9,0.0%,57.1%,4.2%,70.8%,40.0%,40.5%
2019 Francavilla Al Mare CH R64,W vs Setkic,1.30,2.74,31.2,2.0,9.5%,76.2%,15.0%,70.0%,47.6%,66.7%
2019 Tunis CH SF,L vs Domingues,0.84,0.78,64.5,2.4,0.0%,62.9%,3.1%,43.8%,56.9%,28.0%
2019 Tunis CH QF,W vs Balazs,0.96,1.60,38.0,2.1,0.0%,60.0%,4.5%,68.2%,57.1%,64.0%
2019 Tunis CH R16,W vs Bemelmans,1.31,1.30,57.6,6.3,3.9%,52.9%,6.0%,52.0%,53.8%,40.0%
2019 Tunis CH R32,W vs Halys,1.33,1.40,55.4,19.3,2.2%,60.0%,0.0%,51.2%,51.3%,41.7%
2019 Tunis CH R64,W vs Masur,1.08,1.17,65.3,5.1,2.2%,54.3%,8.7%,41.3%,53.1%,60.5%
2019 Murcia CH R32,L vs Gutierrez Ferrol,1.01,0.72,57.6,3.7,0.0%,61.1%,0.0%,51.5%,33.3%,28.1%
2019 Murcia CH R64,W vs Domingues,1.08,1.34,43.9,4.3,5.0%,57.5%,2.8%,61.1%,50.0%,51.4%
2019 Villena CH R64,L vs Krawietz,0.96,0.69,50.6,2.5,9.4%,53.1%,0.0%,48.1%,25.7%,46.7%
2019 Santiago CH SF,L vs Dellien,0.90,0.64,46.8,2.2,0.0%,52.0%,0.0%,36.4%,41.4%,37.0%
2019 Santiago CH QF,W vs Giannessi,1.11,1.17,67.3,5.7,0.0%,58.2%,5.8%,67.3%,41.1%,37.3%
2019 Santiago CH R16,W vs Dutra Silva,0.96,2.31,41.5,2.2,0.0%,77.3%,5.0%,80.0%,59.4%,43.3%
2019 Santiago CH R32,W vs Olivo,1.22,1.42,45.7,3.6,5.1%,66.7%,2.8%,63.9%,40.5%,40.0%
2019 Rio de Janeiro Q1,L vs Ruud,0.86,0.82,66.9,3.6,6.0%,68.0%,0.0%,56.5%,41.3%,30.2%
2019 Dallas CH R16,L vs Opelka,0.79,0.60,43.2,2.2,0.0%,55.2%,7.4%,74.1%,25.8%,28.6%
2019 Dallas CH R32,W vs Kwiatkowski,1.31,1.31,65.3,2.5,1.8%,60.0%,2.1%,66.0%,36.2%,38.1%
2019 Cleveland CH R32,L vs Hiltzik,0.92,0.79,61.9,8.2,7.5%,58.5%,8.7%,60.9%,34.8%,34.9%
2023 (1 matches),,0.84,0.45,28.4,2.0,0.0%,66.7%,0.0%,40.0%,17.9%,33.3%
2019 (22 matches),,1.05,1.08,53.6,3.0,2.9%,59.4%,4.2%,58.9%,43.2%,41.4%
2018 (45 matches),,0.98,1.01,58.7,3.1,3.9%,60.7%,5.8%,60.0%,41.2%,39.8%
2017 (35 matches),,1.01,0.94,56.2,3.2,4.7%,59.4%,6.7%,61.3%,36.8%,37.0%
2016 (46 matches),,0.99,1.00,50.3,2.8,4.2%,62.1%,7.2%,61.6%,38.2%,39.1%
Career (307 matches),,1.00,1.00,53.4,2.9,4.1%,61.2%,6.2%,62.0%,38.3%,38.8%
