Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2023 Rio de Janeiro R32,L vs Baez,4.1,3.8,4.4,47.9%,32.1%,37.5%,25.0%,70.5%,3.3%,-4.0,-2.9,-8.0,-13.8
2017 Houston F,L vs Johnson,3.2,3.4,3.0,47.7%,51.0%,52.9%,50.0%,55.7%,10.3%,4.5,3.4,-10.5,-10.3
2016 Quito SF,W vs Lorenzi,3.3,3.1,3.6,50.5%,64.9%,50.0%,80.0%,58.3%,9.2%,19.5,15.4,3.0,3.4
2015 Paris R32,L vs Djokovic,5.0,5.0,5.0,50.0%,38.9%,38.9%,31.3%,45.3%,10.5%,8.0,6.6,-4.5,-3.3
2015 Paris R64,W vs Gabashvili,4.2,4.0,4.4,51.2%,64.7%,60.0%,43.8%,64.4%,8.4%,6.0,3.7,1.0,1.1
2015 Shanghai R64,L vs Raonic,3.4,3.5,3.4,52.0%,50.0%,50.0%,22.2%,64.2%,3.2%,5.0,4.9,0.0,0.0
2015 Winston Salem QF,L vs Jaziri,4.1,3.5,4.7,35.9%,56.3%,27.3%,71.4%,46.0%,8.8%,6.5,7.3,-3.0,-2.9
2015 Canada R32,L vs Djokovic,4.7,4.6,4.8,41.7%,51.6%,40.0%,60.0%,51.7%,8.6%,2.5,1.6,-4.5,-3.3
2015 Gstaad QF,W vs Andujar,3.5,3.1,3.9,56.1%,56.4%,41.7%,41.7%,53.7%,10.6%,9.0,7.2,1.5,1.5
2015 Bastad QF,L vs Zverev,4.8,4.7,4.9,40.2%,58.6%,38.9%,50.0%,55.6%,9.9%,0.0,0.0,-5.5,-3.2
2015 Geneva F,W vs Sousa,4.0,3.3,4.7,50.6%,66.7%,45.5%,52.9%,60.6%,7.1%,5.0,3.6,0.0,0.0
2015 Geneva QF,W vs Ramos,5.3,4.7,5.9,53.4%,54.8%,52.0%,66.7%,54.8%,6.7%,9.5,5.2,6.5,4.3
2015 Geneva R32,W vs Baghdatis,3.7,3.1,4.1,50.8%,46.2%,81.3%,68.4%,56.9%,4.3%,-4.0,-2.3,3.0,2.3
2015 Istanbul R16,W vs Istomin,4.3,3.8,4.7,59.2%,61.3%,42.1%,54.5%,60.0%,8.0%,3.0,2.2,4.0,4.4
2015 Rio de Janeiro R32,L vs Nadal,4.0,3.6,4.8,37.5%,38.9%,52.9%,33.3%,43.9%,2.8%,-3.0,-3.8,-8.5,-8.5
2012 Moscow F,L vs Seppi,4.2,4.1,4.3,51.9%,39.5%,50.0%,35.0%,55.6%,13.3%,2.0,1.3,-10.0,-8.1
2012 Olympics R64,L vs Tsonga,3.1,3.2,3.0,45.5%,47.2%,64.3%,22.2%,54.3%,19.0%,5.5,5.0,-3.0,-3.8
2012 Gstaad F,W vs Tipsarevic,4.4,3.8,5.0,53.6%,60.5%,60.0%,32.0%,46.2%,9.1%,11.0,7.1,-0.5,-0.3
2012 Indian Wells R16,L vs Federer,3.7,4.3,3.1,46.5%,42.9%,60.0%,42.9%,48.3%,7.6%,1.5,1.4,-8.0,-7.3
2011 Madrid SF,L vs Djokovic,5.7,6.0,5.5,45.3%,52.9%,46.2%,45.5%,50.0%,5.6%,9.5,4.9,-10.5,-5.6
Career (20 matches),,4.1,3.9,4.3,48.7%,52.3%,49.7%,47.8%,54.5%,8.5%,4.9,3.5,-2.9,-2.5
