Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Punnin Kovapitukted [THA],3,5,37.5%,0,0,0,-,2019,2024,0,,,,,,,,,,
7,Humera Baharmus [IND],6,1,85.7%,0,0,0,-,2017,2025,1,1.02,5.8%,8.7%,50.5%,69.2%,39.2%,54.4%,46.4%,54.5%,46.2%
4,Akanksha Dileep Nitture [IND],4,0,100.0%,1,1,0,100.0%,2021,2025,1,1.57,3.6%,12.5%,41.1%,82.6%,51.5%,64.3%,56.1%,87.5%,71.4%
3,Gabriella Da Silva Fick [AUS],2,1,66.7%,0,0,0,-,2024,2024,0,,,,,,,,,,
3,Talia Gibson [AUS],0,3,0.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
3,Misaki Matsuda [JPN],2,1,66.7%,0,0,0,-,2022,2023,0,,,,,,,,,,
3,Zeel Desai [IND],2,1,66.7%,0,0,0,-,2021,2023,0,,,,,,,,,,
2,Evgeniya Burdina [RUS],1,1,50.0%,0,0,0,-,2019,2026,1,0.77,0.0%,17.6%,38.2%,61.5%,38.1%,47.1%,40.6%,66.7%,0.0%
2,Mananchaya Sawangkaew [THA],0,2,0.0%,0,0,0,-,2024,2026,1,0.59,2.0%,2.0%,59.2%,41.4%,25.0%,34.7%,38.5%,22.2%,100.0%
2,Maaya Rajeshwaran Revathi [IND],2,0,100.0%,0,0,0,-,2025,2025,2,1.40,6.0%,6.0%,60.9%,82.7%,32.7%,63.2%,51.5%,44.4%,47.8%
2,Anchisa Chanta [THA],0,2,0.0%,0,0,0,-,2023,2025,1,0.60,2.3%,11.4%,54.5%,70.8%,25.0%,50.0%,30.0%,55.6%,0
2,Rinon Okuwaki [JPN],2,0,100.0%,0,0,0,-,2022,2025,1,2.65,13.2%,2.6%,65.8%,92.0%,53.8%,78.9%,55.8%,66.7%,62.5%
2,Bunyawi Thamchaiwat [THA],2,0,100.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Sahaja Yamalapalli [IND],1,1,50.0%,0,0,0,-,2023,2024,0,,,,,,,,,,
2,Lizette Cabrera [AUS],0,2,0.0%,1,0,1,0.0%,2024,2024,0,,,,,,,,,,
