Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
02-Mar-2026,W35 Kalaburagi,Hard,R32,520,965,Evgeniya Burdina [RUS] d. Bhamidipaty,5-1 RET,0.77,0.0%,17.6%,38.2%,61.5%,38.1%,4/6,0:43
16-Feb-2026,W100 Bengaluru,Hard,R16,543,124,Hanne Vandewinkel [BEL] d. Bhamidipaty,6-2 6-7(7) 6-1,0.74,2.0%,5.0%,53.0%,66.0%,44.7%,10/16,2:29
16-Feb-2026,W100 Bengaluru,Hard,R32,543,336,Bhamidipaty d. Francesca Curmi [MLT],7-6(6) 6-4,1.03,9.4%,3.1%,57.3%,65.5%,46.3%,4/7,2:10
09-Feb-2026,W75 Pune,Hard,R16,569,212,Mananchaya Sawangkaew [THA] d. Bhamidipaty,6-2 6-1,0.59,2.0%,2.0%,59.2%,41.4%,25.0%,2/9,0:55
09-Feb-2026,W75 Pune,Hard,R32,569,749,Bhamidipaty d. Victoria Milovanova [RUS],6-3 6-2,1.54,15.8%,0.0%,63.2%,88.9%,42.9%,4/4,1:26
02-Feb-2026,Mumbai 125,Hard,R32,481,467,(Q) Kristiana Sidorova [RUS] d. (WC) Bhamidipaty,6-1 6-3,0.70,5.9%,7.8%,37.3%,52.6%,40.6%,5/10,1:12
22-Dec-2025,W35 Solapur,Hard,SF,481,772,Michika Ozeki [JPN] d. Bhamidipaty,4-6 6-4 6-4,1.01,12.3%,6.2%,54.3%,65.9%,54.1%,2/7,1:53
22-Dec-2025,W35 Solapur,Hard,QF,481,667,Bhamidipaty d. Maaya Rajeshwaran Revathi [IND],6-2 5-7 6-1,1.38,7.4%,8.6%,60.5%,83.7%,34.4%,2/5,1:53
22-Dec-2025,W35 Solapur,Hard,R16,481,846,Bhamidipaty d. Aruzhan Sagandykova [KAZ],6-1 6-1,1.64,15.6%,11.1%,51.1%,82.6%,31.8%,3/5,0:53
22-Dec-2025,W35 Solapur,Hard,R32,481,834,Bhamidipaty d. Akanksha Dileep Nitture [IND],6-4 6-0,1.57,3.6%,12.5%,41.1%,82.6%,51.5%,7/8,1:04
27-Oct-2025,Chennai,Hard,R16,434,117,(7) Kimberly Birrell [AUS] d. (WC) Bhamidipaty,7-5 7-6(2),0.88,10.7%,8.0%,50.0%,60.7%,33.9%,15/22,2:17
27-Oct-2025,Chennai,Hard,R32,434,658,(WC) Bhamidipaty d. (WC) Maaya Rajeshwaran Revathi [IND],6-1 6-4,1.45,3.8%,1.9%,61.5%,81.3%,30.0%,2/4,1:09
29-Sep-2025,W35 San Rafael CA,Hard,R32,374,750,Christasha Mcneil [USA] d. Bhamidipaty,6-3 5-7 6-3,0.81,1.8%,4.6%,61.5%,62.7%,35.7%,11/17,2:26
22-Sep-2025,W75 Templeton CA,Hard,R32,374,423,Olivia Lincer [USA] d. Bhamidipaty,7-5 0-6 7-6(5),1.11,10.7%,7.8%,58.3%,68.3%,44.2%,4/8,2:45
28-Jul-2025,W35 Nakhon Pathom,Hard,R32,317,637,Fangran Tian [CHN] d. Bhamidipaty,6-4 6-4,0.72,0.0%,6.2%,52.3%,52.9%,41.9%,6/11,1:38
02-Jun-2025,W75 Sumter SC,Hard,QF,335,333,Darja Vidmanova [CZE] d. Bhamidipaty,6-0 6-4,0.59,4.3%,4.3%,65.2%,50.0%,37.5%,0/5,1:04
02-Jun-2025,W75 Sumter SC,Hard,R16,335,,Bhamidipaty d. Julia Fliegner [USA],6-4 6-1,1.30,13.2%,9.2%,56.6%,76.7%,33.3%,8/10,1:46
02-Jun-2025,W75 Sumter SC,Hard,R32,335,212,Bhamidipaty d. Hanna Chang [USA],3-6 6-3 6-3,1.08,1.2%,4.9%,50.0%,61.0%,48.8%,2/7,2:31
