Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,2,1,1,50.0%,3-3,50.0%,27-30,47.4%,0-0,-,2,78.6%,17.2%,5.2%,1.3%,60.6%,72.3%,52.5%,64.5%,38.2%,50.0%,1.08,R64 (Wimbledon)
Career,2,1,1,50.0%,3-3,50.0%,27-30,47.4%,0-0,-,2,78.6%,17.2%,5.2%,1.3%,60.6%,72.3%,52.5%,64.5%,38.2%,50.0%,1.08,
