Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Wimbledon R64,L vs Alcaraz,0.0%,-,13.9%,79.2%,7.1%,5.6%,0.0%,5.7%,30.0%,0.0%,-,-63,-58
2025 Wimbledon R128,W vs Riedi,0.0%,-,7.5%,61.5%,9.7%,13.6%,0.0%,5.7%,28.6%,0.0%,-,-136,-70
Last 52 Weeks (2 matches),,0.0%,-,10.7%,73.0%,8.3%,10.0%,0.0%,5.7%,29.4%,0.0%,-,-94,-64
Career (2 matches),,0.0%,-,10.7%,73.0%,8.3%,10.0%,0.0%,5.7%,29.4%,0.0%,-,-94,-64
