Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
3,Igor Kudriashov [RUS],2,1,66.7%,0,0,0,-,2023,2023,0,,,,,,,,,,
2,Jay Dylan Hara Friend [JPN],2,0,100.0%,1,1,0,100.0%,2024,2025,1,1.64,0.0%,1.9%,60.4%,65.6%,66.7%,66.0%,55.6%,66.7%,55.6%
2,Petr Brunclik [CZE],1,1,50.0%,0,0,0,-,2024,2024,0,,,,,,,,,,
2,Omni Kumar [USA],2,0,100.0%,2,2,0,100.0%,2022,2023,0,,,,,,,,,,
