Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Meerbusch CH R16,L vs Wessels,17% (2/12),100% (2/2),0/2,50% (6/12),33% (2/6),2/2,0/1,1/3,0/0,0/1
2019 Meerbusch CH R32,W vs Clarke,50% (6/12),100% (6/6),2/4,31% (4/13),0% (0/4),2/4,1/4,0/0,1/2,0/0
2019 Segovia CH R32,L vs Marchenko,9% (1/11),100% (1/1),0/2,55% (6/11),67% (4/6),1/1,0/0,3/3,0/0,1/1
2019 Milan CH R32,L vs Olivo,11% (1/9),100% (1/1),0/4,56% (5/9),20% (1/5),0/1,0/0,1/1,0/0,1/1
2019 Puerto Vallarta CH R64,L vs Sanchez,29% (4/14),75% (3/4),1/4,54% (7/13),43% (3/7),1/3,1/1,1/1,0/0,0/0
2019 Leon CH R32,L vs Bublik,18% (2/11),50% (1/2),1/2,30% (3/10),33% (1/3),1/1,0/0,1/1,0/0,1/1
2019 San Luis Potosi CH R32,L vs Seyboth Wild,30% (3/10),33% (1/3),0/1,40% (4/10),25% (1/4),1/1,0/0,0/2,0/0,0/1
2019 Sophia Antipolis CH R64,L vs Kwiatkowski,27% (4/15),50% (2/4),0/3,27% (4/15),25% (1/4),1/1,0/0,1/1,0/0,0/0
2019 Bergamo CH R64,L vs Taberner,9% (1/11),0% (0/1),0/1,40% (4/10),75% (3/4),0/0,0/0,1/1,0/0,1/1
2019 Rotterdam Q1,L vs Copil,6% (1/18),0% (0/1),0/0,11% (2/18),100% (2/2),0/0,0/0,4/4,0/0,2/2
2019 Budapest CH R32,L vs Milojevic,25% (4/16),75% (3/4),0/4,38% (6/16),17% (1/6),2/3,0/0,2/3,0/0,1/2
2019 Budapest CH R64,W vs Masur,36% (5/14),80% (4/5),1/2,31% (4/13),50% (2/4),3/3,1/1,1/1,0/0,0/0
2019 Koblenz CH R64,L vs Piros,17% (2/12),100% (2/2),0/6,58% (7/12),14% (1/7),1/1,0/0,0/0,0/0,0/0
2019 Columbus CH SF,L vs Wolf,13% (1/8),100% (1/1),1/4,75% (6/8),17% (1/6),1/1,0/0,0/1,0/0,0/1
2019 Columbus CH QF,W vs Ignatik,27% (4/15),25% (1/4),0/1,33% (5/15),80% (4/5),1/1,1/1,0/0,1/1,0/0
2019 Columbus CH R16,W vs Giraldo,75% (6/8),83% (5/6),1/2,56% (5/9),60% (3/5),4/5,2/2,0/0,1/1,0/0
2019 Columbus CH R32,W vs Serdarusic,36% (5/14),40% (2/5),0/1,21% (3/14),67% (2/3),2/2,2/2,1/1,1/1,0/0
2019 Columbus CH R64,W vs Safranek,50% (4/8),75% (3/4),0/0,0% (0/9),- (0/0),3/3,2/2,0/0,1/1,0/0
2019 Orlando CH R32,L vs Serdarusic,0% (0/9),- (0/0),0/2,30% (3/10),0% (0/3),0/0,0/0,2/3,0/0,0/1
2018 Bengaluru CH R32,L vs Nedovyesov,22% (2/9),0% (0/2),0/3,63% (5/8),40% (2/5),0/0,0/0,1/1,0/0,0/0
2019 (19 matches),,24.7%,67.9%,15.6%,37.0%,38.1%,78.8%,71.4%,73.1%,83.3%,58.3%
2018 (6 matches),,27.6%,66.7%,29.4%,44.0%,42.4%,76.9%,100.0%,80.0%,100.0%,66.7%
2016 (6 matches),,23.3%,57.1%,13.3%,41.9%,34.6%,100.0%,75.0%,60.0%,66.7%,0.0%
2015 (3 matches),,29.4%,60.0%,23.1%,57.6%,26.3%,66.7%,-,83.3%,-,100.0%
Career (34 matches),,25.4%,65.3%,18.9%,40.8%,37.0%,79.7%,76.2%,74.5%,81.8%,66.7%
