Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2019 Meerbusch CH R16,L vs Wessels,53% (8/15),100% (2/2),0/1,0/0,56% (5/9),0/2,0/1,- (0/0),- (0/0)
2019 Meerbusch CH R32,W vs Clarke,50% (6/12),67% (6/9),2/2,1/1,0% (0/4),0/0,0/0,- (0/0),- (0/0)
2019 Segovia CH R32,L vs Marchenko,43% (9/21),100% (1/1),0/0,0/0,85% (11/13),1/3,0/1,25% (1/4),20% (1/5)
2019 Milan CH R32,L vs Olivo,71% (5/7),100% (1/1),0/0,0/0,60% (6/10),1/3,0/1,- (0/0),- (0/0)
2019 Puerto Vallarta CH R64,L vs Sanchez,47% (9/19),43% (3/7),1/2,0/0,60% (6/10),0/2,0/1,- (0/0),- (0/0)
2019 Leon CH R32,L vs Bublik,44% (8/18),33% (1/3),0/4,0/0,78% (7/9),7/9,1/2,60% (9/15),33% (5/15)
2019 San Luis Potosi CH R32,L vs Seyboth Wild,58% (7/12),20% (1/5),0/0,0/0,50% (3/6),1/3,0/1,- (0/0),- (0/0)
2019 Sophia Antipolis CH R64,L vs Kwiatkowski,67% (12/18),50% (2/4),1/1,0/0,63% (5/8),1/3,0/1,- (0/0),- (0/0)
2019 Bergamo CH R64,L vs Taberner,45% (9/20),0% (0/4),0/0,0/0,86% (6/7),2/4,1/2,50% (3/6),33% (2/6)
2019 Rotterdam Q1,L vs Copil,75% (18/24),0% (0/1),1/3,0/1,100% (6/6),3/5,3/4,43% (6/14),31% (4/13)
2019 Budapest CH R32,L vs Milojevic,65% (11/17),50% (3/6),1/1,0/0,50% (5/10),0/2,0/1,75% (3/4),100% (4/4)
2019 Budapest CH R64,W vs Masur,52% (11/21),57% (4/7),2/2,1/1,75% (6/8),0/1,0/0,- (0/0),- (0/0)
2019 Koblenz CH R64,L vs Piros,50% (6/12),50% (2/4),1/2,0/0,45% (5/11),2/4,1/2,- (0/0),- (0/0)
2019 Columbus CH SF,L vs Wolf,75% (3/4),50% (1/2),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2019 Columbus CH QF,W vs Ignatik,93% (14/15),9% (1/11),2/3,1/1,90% (9/10),1/2,0/0,75% (6/8),38% (3/8)
2019 Columbus CH R16,W vs Giraldo,50% (7/14),45% (5/11),2/2,1/1,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2019 Columbus CH R32,W vs Serdarusic,72% (13/18),33% (2/6),2/2,1/1,80% (4/5),0/1,0/0,- (0/0),- (0/0)
2019 Columbus CH R64,W vs Safranek,60% (9/15),33% (3/9),2/2,1/1,- (0/0),0/0,0/0,- (0/0),- (0/0)
2019 Orlando CH R32,L vs Serdarusic,88% (7/8),- (0/0),0/0,0/0,50% (3/6),3/5,1/2,50% (4/8),38% (3/8)
2018 Bengaluru CH R32,L vs Nedovyesov,71% (5/7),0% (0/7),0/0,0/0,70% (7/10),1/3,0/1,- (0/0),- (0/0)
2019 (19 matches),,59.3%,40.9%,63.0%,85.7%,66.0%,44.2%,38.1%,54.2%,37.3%
2018 (6 matches),,58.3%,42.4%,100.0%,100.0%,67.2%,45.0%,42.9%,64.7%,27.8%
2016 (6 matches),,53.6%,34.8%,66.7%,66.7%,68.5%,30.8%,33.3%,-,-
2015 (3 matches),,59.4%,33.3%,100.0%,-,57.6%,53.8%,57.1%,100.0%,60.0%
Career (34 matches),,58.2%,39.5%,69.2%,83.3%,65.8%,43.9%,41.5%,58.8%,36.6%
