Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2019 Leon CH R32,L vs Bublik,29.3%,46.7%,53.6%,36.2%,38.8%,57.1%,50.0%,51.6%,28.6%,39.3%,50.0%,23.5%,44.1%,57.7%,87
2015 Mons CH Q3,L vs Mertens,22.0%,26.8%,31.0%,22.0%,31.8%,31.8%,13.3%,31.8%,41.7%,70.0%,75.0%,12.5%,25.0%,50.0%,-2
Career (2 matches),,27.1%,40.6%,45.9%,31.8%,36.6%,49.3%,37.8%,45.5%,33.3%,47.4%,62.5%,20.0%,38.0%,55.0%,59
