Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 Meerbusch CH R16,L vs Wessels,1.12,0.75,52.1,3.2,-,61.9%,-,50.0%,27.3%,32.3%
2019 Meerbusch CH R32,W vs Clarke,1.38,1.46,44.8,3.0,-,65.7%,-,40.6%,48.0%,50.0%
2019 Segovia CH R32,L vs Marchenko,0.94,0.70,51.3,2.3,-,56.9%,-,61.2%,31.4%,29.0%
2019 Milan CH R32,L vs Olivo,0.99,0.56,39.9,2.8,-,48.4%,-,51.7%,25.9%,30.4%
2019 Puerto Vallarta CH R64,L vs Sanchez,1.10,0.87,63.5,5.8,8.5%,53.2%,6.8%,61.4%,34.1%,33.3%
2019 Leon CH R32,L vs Bublik,1.01,0.79,82.0,3.2,6.3%,62.5%,2.3%,61.4%,28.9%,30.6%
2019 San Luis Potosi CH R32,L vs Seyboth Wild,0.83,0.72,53.8,3.3,0.0%,62.5%,0.0%,58.1%,33.3%,36.4%
2019 Sophia Antipolis CH R64,L vs Kwiatkowski,1.01,0.79,61.4,12.1,8.2%,59.2%,0.0%,63.6%,24.4%,37.5%
2019 Bergamo CH R64,L vs Taberner,0.99,0.64,61.3,3.0,14.0%,67.4%,4.7%,51.2%,36.1%,15.2%
2019 Rotterdam Q1,L vs Copil,0.85,0.71,71.4,8.5,9.8%,77.0%,5.5%,65.5%,25.9%,21.6%
2019 Budapest CH R32,L vs Milojevic,1.07,0.88,56.9,7.7,13.5%,76.9%,2.2%,41.3%,34.8%,30.0%
2019 Budapest CH R64,W vs Masur,1.14,1.23,68.1,4.7,12.2%,61.2%,8.9%,64.4%,39.5%,40.5%
2019 Koblenz CH R64,L vs Piros,1.15,0.73,51.9,4.2,4.8%,45.2%,5.0%,57.5%,23.5%,38.7%
2019 Columbus CH SF,L vs Wolf,1.34,0.48,41.6,2.0,7.7%,46.2%,8.7%,47.8%,5.3%,33.3%
2019 Columbus CH QF,W vs Ignatik,1.07,1.24,74.4,2.8,17.6%,72.5%,4.5%,72.7%,33.9%,29.2%
2019 Columbus CH R16,W vs Giraldo,1.07,1.45,51.6,2.0,2.9%,57.1%,6.1%,63.6%,50.0%,57.1%
2019 Columbus CH R32,W vs Serdarusic,1.04,1.32,76.1,4.1,7.0%,67.4%,2.7%,73.0%,35.2%,40.7%
2019 Columbus CH R64,W vs Safranek,1.11,1.91,44.2,2.1,20.7%,79.3%,16.0%,68.0%,41.4%,48.1%
2019 Orlando CH R32,L vs Serdarusic,1.55,0.50,56.7,2.9,11.8%,58.8%,3.4%,62.1%,8.3%,17.4%
2018 Bengaluru CH R32,L vs Nedovyesov,1.01,0.60,47.9,2.1,3.3%,60.0%,3.6%,46.4%,22.6%,33.3%
2019 (19 matches),,1.06,0.89,60.2,3.3,9.8%,62.9%,4.8%,59.1%,31.6%,33.8%
2018 (6 matches),,1.02,0.88,53.4,3.1,7.9%,62.9%,3.9%,55.6%,33.2%,37.2%
2016 (6 matches),,1.10,0.81,49.5,2.4,4.5%,61.3%,3.6%,52.7%,30.7%,32.5%
2015 (3 matches),,0.92,0.72,53.8,2.4,4.4%,53.5%,1.0%,51.5%,36.4%,38.1%
Career (34 matches),,1.05,0.86,56.6,3.0,7.9%,61.9%,4.0%,56.7%,32.2%,34.7%
