Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
6,Elmar Ejupovic [BIH],5,1,83.3%,3,2,1,66.7%,2014,2017,0,,,,,,,,,,
4,Daniel Appelgren [SWE],4,0,100.0%,0,0,0,-,2015,2016,1,1.32,9.7%,4.8%,51.6%,87.5%,46.7%,67.7%,42.6%,66.7%,50.0%
4,Bobbie De Goeijen [NED],4,0,100.0%,0,0,0,-,2014,2016,0,,,,,,,,,,
3,Sebastian Fanselow [GER],2,1,66.7%,1,0,1,0.0%,2018,2019,2,0.88,8.2%,6.1%,57.1%,69.0%,55.6%,63.3%,32.3%,63.6%,83.3%
3,Nikola Milojevic [SRB],0,3,0.0%,1,1,0,100.0%,2015,2019,2,0.71,8.5%,6.7%,59.1%,59.8%,47.8%,54.9%,32.2%,50.0%,50.0%
3,Danilo Petrovic [SRB],0,3,0.0%,5,1,4,20.0%,2015,2018,1,0.79,9.0%,2.7%,60.4%,64.2%,54.5%,60.4%,31.3%,66.7%,66.7%
3,Yannick Mertens [BEL],2,1,66.7%,1,1,0,100.0%,2012,2018,0,,,,,,,,,,
3,Francesco Vilardo [ITA],2,1,66.7%,0,0,0,-,2013,2017,0,,,,,,,,,,
3,Andriej Kapas [POL],1,2,33.3%,1,0,1,0.0%,2011,2017,0,,,,,,,,,,
3,Jelle Sels [NED],2,1,66.7%,0,0,0,-,2015,2017,0,,,,,,,,,,
2,Evan Furness [FRA],1,1,50.0%,0,0,0,-,2017,2019,0,,,,,,,,,,
2,Facundo Mena [ARG],1,1,50.0%,1,1,0,100.0%,2019,2019,2,0.85,2.2%,2.2%,63.0%,69.4%,60.0%,65.9%,28.8%,69.2%,50.0%
2,Jay Clarke [GBR],2,0,100.0%,0,0,0,-,2018,2019,1,1.13,3.0%,9.0%,53.7%,69.4%,41.9%,56.7%,48.9%,50.0%,62.5%
2,Alejandro Tabilo [CHI],2,0,100.0%,0,0,0,-,2015,2019,1,1.69,11.5%,1.9%,73.1%,73.7%,78.6%,75.0%,42.2%,100.0%,100.0%
2,Alexander Bublik [KAZ],1,1,50.0%,1,0,1,0.0%,2016,2019,1,0.78,4.3%,9.8%,53.3%,69.4%,53.5%,62.0%,29.7%,77.8%,33.3%
