Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2005 Australian Open R64,L vs Safin,58.2%,43.6%,10.4%,4/3,2.38,1.7%,42.5%,35.3%,10.0%,2.30,3.0%,81.5%,50.0%,11.1%,2.46,0.0%
1997 Indian Wells F,L vs Chang,66.2%,47.7%,6.2%,7/1,2.35,2.7%,48.1%,52.0%,3.8%,2.34,6.9%,85.9%,45.9%,8.5%,2.36,0.0%
1997 Indian Wells SF,W vs Bjorkman,62.5%,56.7%,4.2%,2/0,2.43,5.3%,57.7%,46.7%,3.8%,2.41,7.1%,93.8%,66.7%,6.3%,2.50,0.0%
Career (3 matches),,63.3%,48.4%,6.9%,76.5%,2.38,2.9%,48.3%,45.6%,5.9%,2.35,5.6%,86.0%,50.0%,8.8%,2.41,0.0%
