Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
2005 Australian Open R64,L vs Safin,20.5%,27.7%,43.3%,23.7%,28.3%,34.8%,39.4%,34.1%,42.9%,52.0%,0.0%,12.9%,22.6%,48.1%,4
1997 Indian Wells F,L vs Chang,25.7%,36.7%,50.0%,30.6%,35.6%,51.1%,58.6%,47.3%,40.0%,48.0%,0.0%,21.1%,29.8%,44.4%,87
1997 Indian Wells SF,W vs Bjorkman,35.5%,48.4%,44.7%,43.1%,34.9%,51.2%,50.0%,45.8%,45.0%,47.8%,50.0%,41.2%,47.1%,30.0%,80
Career (3 matches),,26.4%,36.6%,46.5%,31.4%,32.8%,45.5%,48.9%,42.3%,42.6%,49.3%,20.0%,21.9%,30.5%,43.9%,94
