Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2007,3,1,2,33.3%,5-8,38.5%,62-64,49.2%,0-2,0.0%,3,79.0%,21.0%,9.4%,6.5%,60.8%,71.8%,50.6%,63.5%,35.0%,49.4%,0.96,R64 (Roland Garros)
2006,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,45.5%,40.0%,2.9%,2.9%,55.9%,52.6%,40.0%,47.1%,44.7%,45.8%,0.85,R32 (Palermo)
2005,9,1,8,11.1%,3-18,14.3%,78-123,38.8%,0-2,0.0%,9,68.7%,10.0%,2.4%,4.4%,65.6%,62.4%,48.5%,57.6%,29.7%,44.3%,0.70,R32 (6x)
2004,30,11,19,36.7%,27-41,39.7%,293-339,46.4%,2-6,25.0%,30,73.9%,20.1%,4.6%,5.9%,58.0%,69.1%,48.0%,60.2%,35.3%,47.8%,0.89,SF (Tokyo)
2003,10,3,7,30.0%,7-18,28.0%,103-132,43.8%,0-3,0.0%,9,72.4%,17.6%,4.6%,3.6%,64.0%,66.3%,49.3%,60.2%,35.8%,47.9%,0.90,R16 (Bangkok)
2002,48,20,28,41.7%,54-65,45.4%,553-586,48.6%,5-10,33.3%,44,74.3%,21.0%,4.6%,4.1%,62.1%,66.9%,50.4%,60.7%,36.6%,48.8%,0.93,SF (Palermo)
2001,68,40,28,58.8%,97-75,56.4%,842-786,51.7%,8-8,50.0%,63,73.9%,27.4%,4.1%,4.6%,58.4%,69.2%,48.2%,60.4%,39.9%,50.1%,1.01,F (2x)
2000,33,16,17,48.5%,38-42,47.5%,358-393,47.7%,4-3,57.1%,32,66.8%,27.9%,3.6%,5.4%,58.6%,65.8%,46.1%,57.7%,40.9%,49.2%,0.96,SF (Umag)
1999,36,12,24,33.3%,40-63,38.8%,460-535,46.2%,8-9,47.1%,33,72.6%,22.8%,4.4%,5.4%,58.5%,68.0%,49.5%,60.3%,37.5%,49.0%,0.94,QF (Long Island)
1998,63,34,29,54.0%,86-75,53.4%,811-768,51.4%,15-13,53.6%,59,73.2%,27.7%,3.9%,4.4%,58.0%,68.0%,48.3%,59.7%,40.3%,49.9%,1.00,W (Umag)
1997,54,25,29,46.3%,64-63,50.4%,615-602,50.5%,7-9,43.8%,52,74.0%,27.1%,4.4%,4.8%,55.7%,69.6%,49.5%,60.7%,38.9%,49.8%,0.99,F (2x)
1996,70,36,34,51.4%,86-84,50.6%,795-799,49.9%,11-11,50.0%,69,72.2%,28.7%,4.8%,5.1%,55.0%,68.9%,48.5%,59.7%,41.0%,50.2%,1.02,F (2x)
1995,51,31,20,60.8%,76-50,60.3%,614-543,53.1%,3-3,50.0%,49,69.0%,35.9%,3.6%,4.9%,51.8%,67.6%,47.6%,58.0%,43.6%,50.8%,1.04,W (2x)
1994,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,50.0%,11.1%,2.1%,0.0%,42.6%,25.0%,63.0%,46.8%,33.3%,39.4%,0.63,R32 (Prague)
1993,1,0,1,0.0%,0-2,0.0%,6-13,31.6%,0-0,-,1,50.0%,11.1%,1.6%,9.7%,41.9%,65.4%,38.9%,50.0%,30.2%,40.9%,0.60,R32 (Prague)
Career,478,230,248,48.1%,583-608,49.0%,5604-5708,49.5%,63-80,44.1%,455,72.3%,26.5%,4.2%,4.8%,57.4%,68.0%,48.5%,59.7%,39.4%,49.5%,0.98,
