Event,Yrs,Surface,M,W,L,Win%,TB,W,L,TB%,First,Last,Best,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
Australian Open,7,Hard,14,7,7,50.0%,8,3,5,37.5%,1996,2005,R16,13,1.02,3.7%,4.9%,61.6%,70.2%,47.6%,61.5%,39.1%,52.8%,34.3%
Roland Garros,11,Clay,25,14,11,56.0%,8,2,6,25.0%,1995,2007,R16,23,1.00,4.6%,4.2%,57.3%,69.0%,47.8%,60.0%,40.1%,62.1%,36.4%
Wimbledon,10,Grass,13,3,10,23.1%,1,1,0,100.0%,1995,2007,R32,12,0.78,4.2%,5.9%,58.4%,67.3%,41.9%,56.7%,33.6%,50.5%,29.9%
US Open,11,Hard,18,7,11,38.9%,7,2,5,28.6%,1995,2006,R64,14,0.99,4.5%,5.3%,54.7%,72.2%,48.1%,61.3%,38.4%,62.7%,33.3%
Davis Cup,7,,18,11,7,61.1%,5,1,4,20.0%,1995,2003,,0,,,,,,,,,,
Monte Carlo Masters,7,Clay,15,8,7,53.3%,5,2,3,40.0%,1996,2004,R16,15,1.01,2.7%,4.6%,54.8%,65.7%,46.0%,56.8%,43.5%,56.0%,53.3%
Doha,6,Hard,15,8,7,53.3%,6,3,3,50.0%,1996,2005,F,15,1.05,5.0%,3.6%,63.7%,67.0%,51.9%,61.5%,40.5%,67.5%,38.0%
Rome Masters,7,Clay,13,6,7,46.2%,3,1,2,33.3%,1995,2002,R16,13,0.95,2.9%,4.6%,61.2%,65.5%,49.0%,59.1%,39.0%,56.4%,44.0%
Rotterdam,7,Hard,10,3,7,30.0%,7,2,5,28.6%,1996,2005,QF,10,0.88,8.0%,5.2%,59.5%,73.2%,47.9%,62.9%,32.5%,63.2%,37.3%
Prague,6,Clay,18,13,5,72.2%,2,1,1,50.0%,1993,1998,W,18,1.15,4.2%,5.3%,47.6%,68.4%,50.3%,58.9%,47.1%,63.2%,54.5%
Vienna,6,Hard,15,9,6,60.0%,5,3,2,60.0%,1996,2004,QF,15,0.97,7.4%,5.3%,57.3%,71.5%,49.6%,62.2%,36.7%,54.8%,54.1%
