Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2019,17,12,5,70.6%,24-9,72.7%,170-114,59.9%,1-0,100.0%,1,46.2%,53.8%,3.4%,5.6%,59.6%,56.6%,41.7%,50.6%,51.7%,51.1%,1.05,W (W100 Suzhou)
2018,15,13,2,86.7%,26-10,72.2%,197-141,58.3%,2-2,50.0%,10,68.6%,41.2%,3.7%,3.7%,62.1%,64.1%,49.2%,58.5%,46.2%,52.3%,1.11,W (2x)
2016,25,18,7,72.0%,40-18,69.0%,304-221,57.9%,4-2,66.7%,1,71.4%,28.6%,7.1%,5.9%,50.6%,74.4%,47.6%,61.2%,39.2%,49.5%,1.01,W (Shenzhen $100K)
2014,5,5,0,100.0%,10-2,83.3%,69-40,63.3%,0-1,0.0%,5,-,-,6.0%,2.7%,59.9%,70.4%,52.6%,63.3%,49.3%,56.2%,1.34,W (Nanchang)
2012,5,3,2,60.0%,6-2,75.0%,41-29,58.6%,1-0,100.0%,0,,,,,,,,,,,,SF (Suzhou 100K)
2010,5,5,0,100.0%,10-1,90.9%,67-38,63.8%,3-0,100.0%,0,,,,,,,,,,,,W (Taipei 100K)
2004,48,37,11,77.1%,79-31,71.8%,587-403,59.3%,2-4,33.3%,0,,,,,,,,,,,,W (3x)
2003,24,18,6,75.0%,39-19,67.2%,283-222,56.0%,1-0,100.0%,0,,,,,,,,,,,,W (2x)
2002,15,11,4,73.3%,23-10,69.7%,172-122,58.5%,3-1,75.0%,0,,,,,,,,,,,,W (Mumbai 10K)
2001,20,16,4,80.0%,31-10,75.6%,217-144,60.1%,2-2,50.0%,0,,,,,,,,,,,,W (2x)
2000,4,3,1,75.0%,6-2,75.0%,38-29,56.7%,1-0,100.0%,0,,,,,,,,,,,,SF (Nanjing 10K)
Career,183,141,42,77.0%,294-114,72.1%,2145-1503,58.8%,20-12,62.5%,17,66.9%,41.1%,4.5%,3.7%,60.6%,65.7%,49.4%,59.3%,46.8%,53.0%,1.15,
