Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W100 Ilkley R32,L vs Wickmayer,25% (3/12),67% (2/3),1/5,58% (7/12),14% (1/7),1/1,0/0,0/1,0/0,0/1
2019 Anning R32,L vs Cadantu Ignatik,69% (9/13),78% (7/9),3/7,62% (8/13),13% (1/8),3/7,1/1,0/0,0/0,0/0
2019 Hua Hin R16,L vs Yastremska,22% (2/9),0% (0/2),0/3,38% (3/8),0% (0/3),0/0,0/0,1/1,0/0,0/0
2019 Hua Hin R32,W vs Paquet,67% (6/9),100% (6/6),2/2,25% (2/8),0% (0/2),5/5,1/1,0/0,0/0,0/0
2019 Australian Open R128,L vs Bouchard,29% (2/7),50% (1/2),1/5,75% (6/8),0% (0/6),0/1,0/0,1/2,0/0,0/1
2018 Houston F,W vs Davis,36% (5/14),60% (3/5),1/3,40% (6/15),33% (2/6),3/3,2/2,1/2,1/1,1/1
2018 Houston SF,W vs Pegula,60% (6/10),83% (5/6),0/2,44% (4/9),50% (2/4),2/4,1/2,0/0,0/0,0/0
2018 Houston QF,W vs Osuigwe,60% (6/10),50% (3/6),1/1,20% (2/10),50% (1/2),3/3,1/1,2/2,0/0,0/0
2018 Houston R16,W vs Bencic,40% (6/15),83% (5/6),2/4,38% (6/16),17% (1/6),4/5,2/2,1/2,1/1,1/1
2018 Houston R32,W vs Haddad Maia,44% (7/16),100% (7/7),2/3,27% (4/15),25% (1/4),5/6,1/1,2/2,0/0,1/1
2018 Wimbledon R128,L vs Stosur,18% (2/11),100% (2/2),1/4,45% (5/11),20% (1/5),1/2,0/0,0/0,0/0,0/0
2018 Eastbourne R64,L vs Buzarnescu,31% (4/13),50% (2/4),1/5,50% (7/14),14% (1/7),1/1,0/0,1/2,0/0,0/1
2018 Roland Garros R64,L vs Garcia,36% (5/14),40% (2/5),0/3,36% (5/14),40% (2/5),1/2,1/1,2/2,0/0,1/1
2018 Roland Garros R128,W vs Krunic,44% (4/9),75% (3/4),1/1,30% (3/10),67% (2/3),3/3,2/2,0/0,1/1,0/0
2018 Rome R64,L vs Begu,31% (4/13),75% (3/4),2/5,57% (8/14),25% (2/8),1/2,0/1,0/1,0/0,0/1
2018 Madrid R64,L vs Muguruza,22% (2/9),50% (1/2),1/4,67% (6/9),33% (2/6),1/1,0/0,2/2,0/0,1/1
2018 Anning SF,L vs Zheng,56% (5/9),60% (3/5),3/6,80% (8/10),13% (1/8),2/3,0/0,0/1,0/0,0/1
2018 Anning R16,W vs Yang,69% (11/16),82% (9/11),3/6,53% (8/15),13% (1/8),4/8,1/3,0/1,0/0,0/0
2018 Anning R32,W vs Naydenova,46% (6/13),100% (6/6),1/4,36% (5/14),20% (1/5),3/6,2/2,1/1,1/1,0/0
2018 Zhengzhou R32,L vs Zheng,40% (4/10),75% (3/4),0/4,70% (7/10),29% (2/7),2/3,0/0,0/1,0/0,0/1
2019 (5 matches),,44.0%,72.7%,31.8%,53.1%,7.7%,64.3%,100.0%,50.0%,-,0.0%
2018 (18 matches),,39.0%,72.0%,30.2%,46.0%,26.3%,70.4%,76.5%,58.3%,100.0%,50.0%
2017 (57 matches),,50.8%,77.8%,41.0%,43.6%,25.7%,71.4%,80.9%,51.2%,70.8%,33.3%
2016 (31 matches),,42.5%,82.3%,38.8%,43.1%,24.7%,68.6%,74.2%,62.5%,81.3%,57.1%
2014 (33 matches),,44.1%,75.8%,33.6%,43.5%,21.5%,72.4%,66.7%,58.3%,70.0%,55.6%
Career (217 matches),,45.3%,77.4%,36.2%,43.7%,22.7%,71.4%,77.5%,53.4%,77.8%,45.3%
