Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,223,147,76,65.9%,310-177,63.7%,2498-1907,56.7%,20-17,54.1%,18,72.6%,31.3%,4.8%,5.1%,62.3%,65.1%,52.0%,60.2%,41.9%,50.9%,1.05
Clay,42,25,17,59.5%,55-40,57.9%,456-386,54.2%,2-3,40.0%,15,79.4%,51.1%,5.3%,4.8%,62.5%,69.5%,55.8%,64.3%,49.8%,56.8%,1.40
Grass,10,7,3,70.0%,15-7,68.2%,121-82,59.6%,2-2,50.0%,0,,,,,,,,,,,
Carpet,27,23,4,85.2%,48-13,78.7%,341-186,64.7%,2-2,50.0%,5,71.2%,46.9%,3.5%,4.5%,60.5%,63.8%,50.4%,58.5%,49.1%,53.7%,1.18
Finals,22,15,7,68.2%,31-19,62.0%,255-200,56.0%,2-2,50.0%,3,92.0%,54.2%,9.6%,4.5%,66.7%,71.2%,55.9%,66.1%,51.5%,59.1%,1.52
Semi-finals,29,21,8,72.4%,46-23,66.7%,360-265,57.6%,4-4,50.0%,5,77.0%,33.3%,6.5%,4.1%,65.3%,65.9%,54.5%,61.9%,43.2%,52.3%,1.14
Quarter-finals,54,30,24,55.6%,65-53,55.1%,582-499,53.8%,4-7,36.4%,6,75.8%,39.3%,2.4%,4.3%,54.8%,68.9%,55.9%,63.0%,45.9%,54.2%,1.24
vs Righties,163,95,68,58.3%,203-157,56.4%,1766-1538,53.5%,15-18,45.5%,24,73.2%,42.2%,4.8%,5.0%,61.5%,65.4%,52.5%,60.5%,46.8%,53.4%,1.18
vs Lefties,17,11,6,64.7%,24-12,66.7%,189-134,58.5%,3-0,100.0%,3,54.8%,20.0%,4.0%,8.1%,67.1%,62.1%,35.1%,53.2%,35.6%,44.0%,0.76
