Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,6,5,1,83.3%,8-3,72.7%,64-47,57.7%,1-1,50.0%,6,82.8%,32.8%,7.4%,4.1%,60.7%,70.1%,55.9%,64.6%,44.2%,54.2%,1.25,W (Canberra 125)
2025,28,21,7,75.0%,44-17,72.1%,330-209,61.2%,1-1,50.0%,28,76.8%,45.3%,4.4%,4.7%,62.1%,67.2%,54.7%,62.5%,47.8%,54.8%,1.27,W (2x)
2024,44,36,8,81.8%,73-27,73.0%,540-338,61.5%,4-5,44.4%,0,,,,,,,,,,,,W (5x)
2023,53,35,18,66.0%,76-40,65.5%,616-458,57.4%,7-7,50.0%,0,,,,,,,,,,,,W (2x)
2022,65,44,21,67.7%,96-52,64.9%,758-550,58.0%,4-5,44.4%,2,42.1%,30.0%,3.2%,6.5%,67.7%,51.2%,37.5%,46.8%,38.6%,42.9%,0.73,W (3x)
2021,15,5,10,33.3%,12-21,36.4%,136-166,45.0%,2-1,66.7%,0,,,,,,,,,,,,QF (W15 Alkmaar)
2020,32,24,8,75.0%,50-19,72.5%,377-253,59.8%,4-2,66.7%,0,,,,,,,,,,,,W (2x)
2019,29,14,15,48.3%,30-32,48.4%,281-284,49.7%,2-2,50.0%,1,55.6%,11.1%,3.8%,11.3%,58.5%,64.5%,36.4%,52.8%,26.1%,40.4%,0.55,SF (W15 Nonthaburi)
2018,27,16,11,59.3%,35-24,59.3%,286-236,54.8%,1-0,100.0%,1,55.6%,11.1%,5.0%,6.7%,63.3%,63.2%,36.4%,53.3%,30.2%,42.5%,0.65,F (Ortisei $15K)
2017,3,2,1,66.7%,4-2,66.7%,28-20,58.3%,0-0,-,0,,,,,,,,,,,,QF (Guimaraes $15K)
Career,302,202,100,66.9%,428-237,64.4%,3416-2561,57.2%,26-24,52.0%,38,74.9%,40.7%,4.8%,4.9%,62.2%,66.5%,53.2%,61.5%,45.9%,53.5%,1.19,
