Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 s Hertogenbosch R32,L vs Andreescu,40% (4/10),- (0/0),0/0,0/0,56% (5/9),1/3,1/2,- (0/0),- (0/0)
2022 Limoges 125 R32,L vs Kostyuk,50% (3/6),50% (2/4),0/0,0/0,50% (5/10),1/3,1/2,- (0/0),- (0/0)
2022 W60 Trnava R32,W vs Guth,67% (6/9),60% (6/10),2/3,1/1,60% (3/5),0/0,0/0,- (0/0),- (0/0)
2019 W25 Osaka QF,L vs Omae,50% (8/16),38% (3/8),0/0,0/0,67% (8/12),4/6,2/3,25% (1/4),0% (0/4)
2019 W25 Osaka R32,W vs Shimizu,64% (7/11),31% (5/16),2/5,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2019 W15 Nanchang R16,L vs Zhang,75% (9/12),27% (3/11),1/1,0/0,50% (4/8),1/3,0/1,- (0/0),- (0/0)
2019 W15 Nanchang R32,W vs Guo,69% (11/16),56% (5/9),2/3,1/2,20% (1/5),0/1,0/0,- (0/0),- (0/0)
2019 W15 Nanchang R16,L vs Kim,20% (2/10),17% (2/12),0/0,0/0,40% (4/10),6/8,4/5,- (0/0),- (0/0)
2019 W15 Nanchang R32,W vs Ma,50% (8/16),50% (4/8),2/2,1/1,71% (5/7),0/0,0/0,- (0/0),- (0/0)
2019 W15 Palmanova R32,L vs Delgado,75% (6/8),11% (1/9),0/0,0/0,56% (5/9),1/3,0/1,- (0/0),- (0/0)
2019 W15 Manacor R16,L vs Vicens Mas,44% (4/9),100% (2/2),0/0,0/0,62% (8/13),2/4,2/3,- (0/0),- (0/0)
2019 W15 Manacor R32,W vs Delgado,69% (9/13),57% (4/7),2/3,1/2,50% (2/4),1/1,0/0,- (0/0),- (0/0)
2018 Taipei R32,L vs Cabrera,50% (5/10),33% (1/3),0/0,0/0,50% (4/8),0/2,0/1,- (0/0),- (0/0)
2017 Guimaraes $15K QF,L vs Armitano,50% (3/6),9% (1/11),0/0,0/0,50% (5/10),1/3,0/1,- (0/0),- (0/0)
2017 Guimaraes $15K R16,W vs Santos,67% (8/12),50% (4/8),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2017 Guimaraes $15K R32,W vs Murta,70% (7/10),50% (5/10),2/5,1/1,0% (0/2),0/0,0/0,- (0/0),- (0/0)
2025 (1 matches),,40.0%,-,-,-,55.6%,33.3%,50.0%,-,-
2022 (2 matches),,60.0%,57.1%,66.7%,100.0%,53.3%,33.3%,50.0%,-,-
2019 (9 matches),,57.7%,35.4%,64.3%,57.1%,54.9%,57.7%,61.5%,25.0%,0.0%
2018 (1 matches),,50.0%,33.3%,-,-,50.0%,0.0%,0.0%,-,-
2017 (3 matches),,64.3%,34.5%,57.1%,100.0%,56.3%,33.3%,0.0%,-,-
Career (16 matches),,57.5%,37.5%,62.5%,70.0%,54.6%,48.6%,52.6%,25.0%,0.0%
