Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,5,3,2,60.0%,7-5,58.3%,63-63,50.0%,2-0,100.0%,5,65.6%,33.3%,4.8%,5.0%,62.4%,65.6%,46.8%,58.6%,40.3%,50.0%,0.97
Clay,2,1,1,50.0%,2-3,40.0%,24-26,48.0%,0-1,0.0%,2,66.7%,32.0%,0.6%,2.3%,68.0%,60.7%,45.5%,55.8%,38.6%,47.7%,0.87
Grass,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,50.0%,0.0%,1.7%,5.1%,59.3%,51.4%,37.5%,45.8%,28.6%,38.0%,0.53
Grand Slams,2,1,1,50.0%,2-3,40.0%,24-26,48.0%,0-1,0.0%,2,66.7%,32.0%,0.6%,2.3%,68.0%,60.7%,45.5%,55.8%,38.6%,47.7%,0.87
Internationals,6,3,3,50.0%,7-7,50.0%,67-75,47.2%,2-0,100.0%,6,63.8%,29.6%,4.4%,5.0%,62.0%,64.0%,45.6%,57.0%,38.9%,48.6%,0.90
Semi-finals,1,0,1,0.0%,1-2,33.3%,15-19,44.1%,1-0,100.0%,1,75.0%,11.8%,8.3%,2.5%,64.2%,70.1%,44.2%,60.8%,31.0%,47.3%,0.79
Quarter-finals,1,1,0,100.0%,2-0,100.0%,13-8,61.9%,1-0,100.0%,1,70.0%,50.0%,2.5%,2.5%,62.0%,71.4%,50.0%,63.3%,53.4%,59.1%,1.46
vs Righties,7,3,4,42.9%,7-9,43.8%,72-84,46.2%,2-1,66.7%,7,64.0%,28.2%,3.2%,3.4%,64.3%,62.2%,45.5%,56.3%,38.3%,47.8%,0.87
