Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2025 s Hertogenbosch R32,L vs Andreescu,26.7%,28.3%,29.3%,29.7%,32.4%,30.8%,52.9%,25.0%,33.3%,25.0%,25.0%,26.7%,50.0%,70.0%,66.7%,53
2022 Limoges R32,L vs Kostyuk,16.4%,21.8%,37.8%,15.9%,22.7%,37.8%,40.0%,50.0%,20.0%,20.0%,20.0%,37.5%,33.3%,50.0%,0.0%,6
2022 ITF Trnava R32,W vs Guth,24.0%,34.0%,50.0%,35.5%,48.4%,60.0%,66.7%,50.0%,50.0%,5.3%,10.5%,38.9%,25.0%,72.7%,-,-104
Last 52 Weeks (1 matches),,26.7%,28.3%,29.3%,29.7%,32.4%,30.8%,52.9%,25.0%,33.3%,25.0%,25.0%,26.7%,50.0%,70.0%,66.7%,53
Career (3 matches),,22.4%,27.9%,38.7%,25.9%,33.0%,41.0%,51.9%,41.7%,33.3%,16.3%,18.4%,34.1%,37.5%,68.0%,40.0%,-13
