Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),145,540,145,1641,143,1598,158,1554,129,1519,,,,
2025,133,555,178,1595,172,1549,173,1530,143,1496,,
2024,318,200,,,,,,,,,,
2023,253,296,260,1423,234,1417,304,1322,221,1343,,
2022,256,243,,,,,,,,,,
2021,498,94,,,,,,,,,,
2020,509,81,,,,,,,,,763,50
2019,610,48,,,,,,,,,663,58
