Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 s Hertogenbosch R32,L vs Andreescu,51.0%,52.0%,16.3%,6/2,2.34,25.6%,54.1%,45.0%,10.8%,2.25,41.7%,45.5%,80.0%,36.4%,2.48,0.0%
2022 Limoges R32,L vs Kostyuk,74.5%,41.5%,3.6%,0/2,2.46,2.2%,74.4%,41.4%,0.0%,2.56,2.7%,85.7%,41.7%,14.3%,1.96,0.0%
2022 ITF Trnava R32,W vs Guth,80.4%,62.2%,7.1%,1/3,2.47,0.0%,87.8%,61.1%,0.0%,2.53,0.0%,90.0%,66.7%,40.0%,2.40,0.0%
Last 52 Weeks (1 matches),,51.0%,52.0%,16.3%,75.0%,2.34,25.6%,54.1%,45.0%,10.8%,2.25,41.7%,45.5%,80.0%,36.4%,2.48,0.0%
Career (3 matches),,69.4%,52.3%,8.8%,50.0%,2.42,9.0%,72.6%,50.6%,3.4%,2.46,13.6%,74.3%,57.7%,28.6%,2.34,0.0%
