Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1989 Wimbledon QF,L vs Edberg,27.3%,42.1%,51.2%,39.8%,31.5%,50.0%,55.6%,47.9%,40.5%,47.3%,0.0%,16.0%,20.0%,38.1%,34
1988 Olympics F,L vs Mecir,16.1%,28.0%,48.8%,23.7%,34.3%,57.1%,56.5%,54.3%,53.8%,50.0%,50.0%,13.0%,26.1%,40.0%,14
1985 Wimbledon R16,L vs Becker,34.6%,52.5%,52.9%,44.4%,41.9%,61.9%,59.0%,57.0%,37.5%,42.1%,50.0%,22.6%,37.7%,43.9%,27
1985 Dallas WCT F,L vs Lendl,12.9%,15.3%,34.1%,14.4%,23.5%,23.5%,23.1%,27.1%,26.3%,66.7%,100.0%,14.3%,23.8%,50.0%,4
Career (4 matches),,24.9%,38.0%,48.7%,33.4%,35.0%,52.3%,52.0%,49.7%,38.5%,47.7%,41.7%,18.0%,29.5%,43.0%,57
