Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1992,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,77.8%,0.0%,12.8%,2.1%,57.4%,63.0%,70.0%,66.0%,33.8%,47.0%,0.99,R64 (Philadelphia)
1991,25,12,13,48.0%,33-33,50.0%,335-334,50.1%,8-4,66.7%,25,76.1%,23.2%,8.1%,7.3%,54.5%,74.2%,47.0%,61.8%,38.2%,50.2%,1.00,R16 (5x)
1990,37,18,19,48.6%,40-40,50.0%,389-371,51.2%,8-8,50.0%,0,,,,,,,,,,,,F (3x)
1989,47,30,17,63.8%,67-38,63.8%,521-411,55.9%,12-8,60.0%,0,,,,,,,,,,,,W (Washington)
1988,67,48,19,71.6%,105-56,65.2%,830-661,55.7%,11-5,68.8%,0,,,,,,,,,,,,W (4x)
1987,59,44,15,74.6%,105-37,73.9%,769-535,59.0%,10-12,45.5%,0,,,,,,,,,,,,W (5x)
1986,46,28,18,60.9%,64-42,60.4%,527-479,52.4%,11-7,61.1%,0,,,,,,,,,,,,W (Queen's Club)
1985,65,47,18,72.3%,99-43,69.7%,745-556,57.3%,16-14,53.3%,0,,,,,,,,,,,,W (Delray Beach)
1984,43,23,20,53.5%,54-39,58.1%,450-412,52.2%,10-12,45.5%,0,,,,,,,,,,,,F (Newport)
1983,41,23,18,56.1%,52-36,59.1%,417-379,52.4%,9-13,40.9%,0,,,,,,,,,,,,SF (2x)
1982,55,33,22,60.0%,76-54,58.5%,640-558,53.4%,11-10,52.4%,0,,,,,,,,,,,,F (2x)
1981,47,31,16,66.0%,66-36,64.7%,508-421,54.7%,13-8,61.9%,0,,,,,,,,,,,,F (Maui)
1980,8,4,4,50.0%,6-9,40.0%,66-74,47.1%,3-5,37.5%,0,,,,,,,,,,,,QF (San Francisco)
1979,4,0,4,0.0%,2-8,20.0%,41-54,43.2%,0-1,0.0%,0,,,,,,,,,,,,R64 (3x)
Career,545,341,204,62.6%,769-473,61.9%,6245-5257,54.3%,122-107,53.3%,26,76.1%,22.6%,8.2%,7.2%,54.6%,74.0%,47.4%,61.9%,38.1%,50.1%,1.00,
