Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 W25 Getxo R32,L vs Burillo Escorihuela,36% (4/11),100% (4/4),1/5,60% (6/10),0% (0/6),1/3,0/0,1/2,0/0,0/0
2019 W25 Denver CO R32,W vs Osborne,29% (4/14),100% (4/4),1/2,31% (4/13),50% (2/4),3/3,1/1,1/1,0/0,0/0
2019 W25 Sumter SC R32,L vs Subhash,18% (2/11),100% (2/2),1/3,60% (6/10),17% (1/6),0/1,0/0,0/2,0/0,0/1
2019 W25 Jerusalem QF,L vs Murray,42% (5/12),80% (4/5),3/5,60% (6/10),17% (1/6),1/2,0/0,1/2,0/0,0/0
2019 W25 Jerusalem R32,W vs Nadel,58% (7/12),100% (7/7),1/3,42% (5/12),40% (2/5),6/6,1/1,0/0,0/0,0/0
2019 W25 Jackson MS QF,L vs Govortsova,14% (1/7),100% (1/1),1/5,75% (6/8),0% (0/6),0/1,0/0,1/2,0/0,0/1
2019 W25 Jackson MS R16,W vs Kukharchuk,73% (8/11),75% (6/8),3/4,36% (4/11),0% (0/4),3/6,2/3,0/0,1/1,0/0
2019 W25 Canberra R16,L vs Imanishi,11% (1/9),100% (1/1),0/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,1/1
2019 W25 Canberra R32,W vs Fourlis,25% (3/12),100% (3/3),1/3,46% (6/13),33% (2/6),3/3,2/2,0/1,1/1,0/0
2019 W25 Mildura R16,L vs Aiava,40% (4/10),75% (3/4),0/4,60% (6/10),17% (1/6),1/3,0/1,1/1,0/0,0/0
2019 W25 Mildura R32,W vs Meliss,60% (6/10),100% (6/6),2/3,50% (5/10),20% (1/5),3/6,1/3,0/0,0/2,0/0
2019 W25 Trnava R32,L vs Paolini,60% (9/15),33% (3/9),0/6,40% (6/15),0% (0/6),1/3,0/0,3/3,0/0,1/1
2019 W25 Trnava R16,L vs Cadantu Ignatik,33% (3/9),33% (1/3),1/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,1/1
2019 W25 Trnava R32,W vs Morvayova,44% (4/9),75% (3/4),0/1,20% (2/10),50% (1/2),2/2,1/1,0/0,1/1,0/0
2017 Pune $25K R32,W vs Bhambri,57% (4/7),100% (4/4),0/0,0% (0/8),- (0/0),4/4,2/2,0/0,1/1,0/0
2017 Sharm El Sheikh $15K SF,L vs Samir,53% (8/15),63% (5/8),2/4,40% (6/15),33% (2/6),4/5,1/1,3/3,0/0,1/1
2017 Sharm El Sheikh $15K QF,W vs Jastrzebska,83% (5/6),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2017 Sharm El Sheikh $15K R16,W vs Stojanovic,60% (6/10),100% (6/6),1/2,56% (5/9),60% (3/5),3/4,0/0,1/1,0/0,0/0
2017 Sharm El Sheikh $15K R32,W vs Alexandre Da Rosa,50% (6/12),83% (5/6),0/3,23% (3/13),0% (0/3),3/5,2/3,1/1,1/2,0/0
2017 Sharm El Sheikh $15K F,W vs Kolar,67% (6/9),50% (3/6),0/0,33% (3/9),100% (3/3),3/3,2/2,0/0,1/1,0/0
2019 (14 matches),,40.1%,78.7%,29.4%,47.3%,16.9%,61.0%,66.7%,61.1%,60.0%,60.0%
2017 (50 matches),,55.4%,79.1%,39.8%,41.1%,26.2%,73.9%,74.5%,55.9%,79.2%,46.2%
2016 (21 matches),,47.7%,79.0%,30.2%,41.4%,36.5%,76.0%,85.7%,56.3%,85.7%,40.0%
2015 (8 matches),,51.9%,73.8%,6.7%,29.1%,26.1%,92.0%,100.0%,60.0%,100.0%,100.0%
2014 (2 matches),,22.2%,75.0%,12.5%,57.9%,9.1%,33.3%,0.0%,0.0%,-,0.0%
Career (95 matches),,50.2%,78.5%,33.1%,41.5%,26.6%,73.8%,77.2%,56.0%,80.0%,48.0%
