Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2022,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,0,,,,,,,,,,,,R32 (W15 Villena)
2021,14,5,9,35.7%,13-20,39.4%,139-164,45.9%,2-0,100.0%,0,,,,,,,,,,,,SF (W15 Banja Luka)
2020,10,3,7,30.0%,9-14,39.1%,100-118,45.9%,1-0,100.0%,0,,,,,,,,,,,,QF (W15 Monastir)
2019,32,12,20,37.5%,28-44,38.9%,307-349,46.8%,3-3,50.0%,0,,,,,,,,,,,,QF (3x)
2018,50,28,22,56.0%,60-54,52.6%,552-517,51.6%,9-4,69.2%,0,,,,,,,,,,,,W (Bhopal $15K)
2017,74,45,29,60.8%,98-63,60.9%,793-633,55.6%,4-9,30.8%,0,,,,,,,,,,,,W (Sharm El Sheikh $15K)
2016,38,27,11,71.1%,58-31,65.2%,447-342,56.7%,3-2,60.0%,0,,,,,,,,,,,,W (4x)
2015,27,20,7,74.1%,42-19,68.9%,320-216,59.7%,2-1,66.7%,0,,,,,,,,,,,,W (2x)
2014,7,4,3,57.1%,7-7,50.0%,67-55,54.9%,0-0,-,0,,,,,,,,,,,,SF (Antalya 10K)
Career,253,144,109,56.9%,315-254,55.4%,2729-2406,53.1%,24-19,55.8%,0,,,,,,,,,,,,
