Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Kalinskaya,94.8,104.2,5.0,107.1,100.2,110,91,83.4,4.4,91.5,81.0,92,74
2024 US Open R128,W vs Pera,94.6,101.6,6.8,102.1,96.5,112,83,85.9,4.3,87.5,85.0,95,78
2022 US Open R128,L vs Giorgi,96.7,104.3,6.6,107.7,97.6,114,89,87.4,6.1,90.5,86.2,99,69
Career (3 matches),,95.4,103.2,6.3,105.8,97.7,114,83,85.8,5.0,89.3,84.9,99,69
