Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Tatjana Maria [GER],3,4,42.9%,3,2,1,66.7%,2022,2026,7,0.97,5.4%,3.1%,59.0%,63.2%,48.4%,57.1%,41.5%,55.0%,41.2%
6,Kathinka Von Deichmann [LIE],2,4,33.3%,0,0,0,-,2019,2025,1,1.23,0.0%,3.8%,53.2%,71.4%,43.2%,58.2%,51.5%,75.0%,75.0%
6,Arianne Hartono [NED],4,2,66.7%,2,2,0,100.0%,2018,2024,4,1.03,4.8%,3.4%,53.0%,66.3%,43.4%,55.5%,45.7%,57.8%,32.8%
6,Ekaterine Gorgodze [GEO],2,4,33.3%,4,1,3,25.0%,2015,2021,2,0.95,3.3%,3.3%,54.4%,66.3%,45.1%,56.7%,41.2%,25.0%,47.4%
5,Marie Benoit [BEL],4,1,80.0%,2,2,0,100.0%,2018,2024,3,1.11,6.3%,2.5%,59.2%,70.4%,43.9%,59.6%,45.0%,75.0%,84.6%
5,Greet Minnen [BEL],4,1,80.0%,0,0,0,-,2015,2023,2,0.97,5.8%,1.7%,56.4%,70.1%,49.3%,61.0%,37.7%,80.0%,46.2%
5,Conny Perrin [SUI],5,0,100.0%,2,2,0,100.0%,2020,2023,1,1.29,2.6%,1.3%,78.2%,65.6%,58.8%,64.1%,46.3%,33.3%,62.5%
5,Nina Potocnik [SLO],4,1,80.0%,0,0,0,-,2017,2023,1,0.59,0.0%,1.8%,56.4%,67.7%,41.7%,56.4%,25.9%,66.7%,0.0%
5,Miriam Kolodziejova [CZE],1,4,20.0%,1,0,1,0.0%,2018,2021,0,,,,,,,,,,
5,Reka Luca Jani [HUN],3,2,60.0%,1,1,0,100.0%,2016,2019,0,,,,,,,,,,
4,Ella Seidel [GER],3,1,75.0%,1,1,0,100.0%,2024,2026,4,1.21,13.3%,1.7%,64.6%,71.1%,47.1%,62.6%,45.3%,68.0%,50.0%
4,Mayar Sherif [EGY],2,2,50.0%,0,0,0,-,2021,2025,4,0.93,3.5%,2.5%,66.3%,61.4%,46.9%,56.5%,40.3%,63.4%,36.1%
4,Tamara Korpatsch [GER],0,4,0.0%,2,1,1,50.0%,2019,2024,3,0.87,2.7%,1.0%,61.4%,52.8%,42.5%,48.8%,44.6%,53.3%,43.2%
4,Jaqueline Cristian [ROU],2,2,50.0%,3,1,2,33.3%,2018,2024,2,1.09,11.2%,3.7%,42.5%,86.0%,46.8%,63.4%,39.9%,55.6%,66.7%
4,Eva Lys [GER],4,0,100.0%,2,2,0,100.0%,2021,2024,2,1.86,2.7%,1.4%,57.5%,78.6%,48.4%,65.8%,63.8%,50.0%,52.9%
