Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,23,17,6,73.9%,40-14,74.1%,294-215,57.8%,6-1,85.7%,22,73.0%,41.6%,4.2%,2.8%,59.8%,66.1%,50.3%,59.8%,46.1%,52.9%,1.15,W (W100 Wiesbaden)
2024,48,37,11,77.1%,77-32,70.6%,570-431,56.9%,7-4,63.6%,13,77.5%,28.8%,5.8%,3.0%,55.3%,69.3%,51.5%,61.3%,42.0%,51.9%,1.09,W (4x)
2023,24,14,10,58.3%,34-22,60.7%,290-235,55.2%,3-3,50.0%,12,61.9%,34.6%,5.7%,2.9%,57.6%,63.6%,46.0%,56.2%,43.0%,50.0%,0.98,W (W60 Montreux)
2022,14,10,4,71.4%,20-12,62.5%,161-129,55.5%,0-0,-,14,66.0%,45.2%,4.5%,3.0%,60.5%,61.4%,48.3%,56.2%,47.3%,51.9%,1.08,SF (3x)
2021,66,48,18,72.7%,103-48,68.2%,794-633,55.6%,11-4,73.3%,12,74.4%,43.4%,4.0%,2.0%,63.1%,65.7%,50.0%,59.9%,47.2%,53.7%,1.18,W (3x)
2020,18,8,10,44.4%,18-22,45.0%,178-181,49.6%,0-0,-,2,61.1%,44.4%,5.4%,3.9%,62.8%,69.1%,31.3%,55.0%,51.7%,53.5%,1.15,QF (2x)
2019,51,31,20,60.8%,72-49,59.5%,586-546,51.8%,9-6,60.0%,0,,,,,,,,,,,,W (W25 Daytona Beach FL)
2018,63,42,21,66.7%,96-52,64.9%,776-610,56.0%,7-9,43.8%,0,,,,,,,,,,,,W (2x)
2017,31,22,9,71.0%,47-25,65.3%,369-292,55.8%,2-3,40.0%,0,,,,,,,,,,,,W (Heraklion $15K)
2016,31,20,11,64.5%,45-22,67.2%,351-256,57.8%,5-3,62.5%,0,,,,,,,,,,,,F (Canberra $25K)
2015,65,52,13,80.0%,106-34,75.7%,773-511,60.2%,9-6,60.0%,0,,,,,,,,,,,,W (5x)
2014,23,15,8,65.2%,35-19,64.8%,266-206,56.4%,3-1,75.0%,0,,,,,,,,,,,,W (Antalya 10K)
Career,457,316,141,69.1%,693-351,66.4%,5408-4245,56.0%,62-40,60.8%,75,70.6%,39.2%,4.8%,2.8%,59.3%,65.4%,49.0%,58.7%,45.4%,52.2%,1.10,
