Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Jinan 125 SF,W vs Nugroho,78% (7/9),56% (5/9),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2025 Beijing R128,W vs Andreescu,67% (6/9),75% (6/8),2/2,1/1,17% (1/6),0/0,0/0,67% (4/6),60% (3/5)
2025 US Open R64,L vs Sakkari,100% (2/2),29% (2/7),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2025 US Open R128,W vs Svitolina,53% (8/15),44% (4/9),2/4,1/1,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2025 Hamburg F,L vs Boisson,50% (4/8),31% (4/13),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2025 Wimbledon R128,L vs Svitolina,80% (4/5),0% (0/2),0/0,0/0,50% (4/8),5/7,1/2,- (0/0),- (0/0)
2024 US Open R64,L vs Kalinskaya,63% (5/8),20% (1/5),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
2024 US Open R128,W vs Pera,55% (12/22),43% (3/7),2/6,1/3,67% (4/6),0/1,0/0,- (0/0),- (0/0)
2024 Iasi QF,L vs Danilovic,38% (5/13),29% (2/7),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
2024 Budapest R32,W vs Danilovic,56% (10/18),50% (2/4),2/3,1/1,50% (1/2),0/0,0/0,67% (4/6),50% (3/6)
2024 W75 Trnava R16,L vs Tikhonova,57% (4/7),0% (0/3),0/0,0/0,43% (3/7),1/3,1/2,- (0/0),- (0/0)
2024 W75 Trnava R32,W vs Birrell,82% (9/11),80% (4/5),2/2,1/1,80% (4/5),0/0,0/0,- (0/0),- (0/0)
2024 Australian Open Q3,L vs Korneeva,40% (4/10),20% (2/10),0/0,0/0,44% (4/9),1/3,1/2,- (0/0),- (0/0)
2024 Australian Open Q1,W vs Hsieh,83% (10/12),25% (2/8),2/3,1/2,80% (4/5),0/0,0/0,80% (4/5),60% (3/5)
2023 Cluj Napoca R32,W vs Soboleva,69% (9/13),47% (8/17),2/3,1/2,38% (3/8),0/1,0/0,- (0/0),- (0/0)
2023 Lausanne R16,W vs Andreeva,69% (9/13),38% (3/8),2/2,1/1,67% (4/6),0/0,0/0,80% (4/5),60% (3/5)
2023 Wimbledon R128,L vs Andreescu,90% (9/10),14% (2/14),1/3,0/0,33% (2/6),2/4,1/2,- (0/0),- (0/0)
2023 Roland Garros R128,L vs Begu,50% (4/8),18% (2/11),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
2022 US Open R128,L vs Giorgi,39% (7/18),100% (3/3),1/2,0/0,50% (6/12),0/2,0/1,- (0/0),- (0/0)
2022 Granby R32,W vs Cross,73% (8/11),50% (4/8),2/2,1/1,78% (7/9),0/0,0/0,- (0/0),- (0/0)
2025 (6 matches),,64.6%,43.8%,75.0%,100.0%,45.2%,45.5%,25.0%,66.7%,60.0%
2024 (8 matches),,58.4%,32.7%,57.1%,57.1%,51.1%,18.2%,33.3%,72.7%,54.5%
2023 (4 matches),,70.5%,30.0%,62.5%,66.7%,48.4%,28.6%,33.3%,80.0%,60.0%
2022 (6 matches),,61.7%,45.3%,76.9%,66.7%,61.2%,37.5%,0.0%,-,-
2019 (19 matches),,59.4%,42.0%,54.5%,61.9%,63.5%,61.4%,64.7%,59.6%,43.5%
Career (113 matches),,59.2%,46.0%,59.3%,62.9%,57.6%,43.3%,39.7%,57.8%,49.1%
