Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Jinan 125 SF,W vs Nugroho,15,11,1.4,16.0%,11.7%,14,11,1.3,15.9%,12.5%,9.1%,5.7%,0.5,11.7%,24.5%
2025 Beijing R128,W vs Andreescu,28,26,1.1,18.9%,17.6%,22,23,1.0,16.2%,16.9%,11.0%,5.1%,0.9,19.6%,23.0%
2025 US Open R64,L vs Sakkari,6,17,0.4,5.9%,16.8%,5,17,0.3,5.2%,17.7%,4.2%,1.0%,0.4,9.9%,22.8%
2025 US Open R128,W vs Svitolina,16,22,0.7,11.0%,15.1%,14,20,0.7,10.6%,15.2%,8.3%,2.3%,0.5,13.0%,25.3%
2025 Hamburg F,L vs Boisson,16,31,0.5,11.6%,22.5%,15,28,0.5,12.4%,23.1%,12.4%,0.0%,0.8,16.7%,20.3%
2025 Wimbledon R128,L vs Svitolina,8,17,0.5,8.6%,18.3%,7,11,0.6,8.5%,13.4%,4.9%,3.7%,1.7,18.3%,10.8%
2024 US Open R64,L vs Kalinskaya,16,21,0.8,14.7%,19.3%,9,14,0.6,9.6%,14.9%,6.4%,2.1%,1.2,13.8%,11.9%
2024 US Open R128,W vs Pera,16,29,0.6,9.0%,16.4%,10,18,0.6,6.9%,12.4%,3.4%,3.4%,0.7,14.7%,20.9%
2024 Iasi QF,L vs Danilovic,13,20,0.7,9.6%,14.8%,12,18,0.7,9.4%,14.1%,7.0%,2.3%,1.3,20.7%,16.3%
2024 Budapest R32,W vs Danilovic,20,26,0.8,12.6%,16.4%,13,25,0.5,9.2%,17.7%,8.5%,0.7%,0.6,11.9%,21.4%
2024 W75 Trnava R16,L vs Tikhonova,7,16,0.4,6.3%,14.4%,6,15,0.4,5.7%,14.3%,2.9%,2.9%,1.3,22.5%,17.1%
2024 W75 Trnava R32,W vs Birrell,19,13,1.5,16.0%,10.9%,11,11,1.0,10.8%,10.8%,7.8%,2.9%,0.9,16.0%,17.6%
2024 Australian Open Q3,L vs Korneeva,16,21,0.8,12.4%,16.3%,11,19,0.6,9.6%,16.5%,7.0%,2.6%,0.8,14.0%,17.8%
2024 Australian Open Q1,W vs Hsieh,31,21,1.5,21.1%,14.3%,22,20,1.1,16.3%,14.8%,13.3%,1.5%,1.2,19.0%,16.3%
2023 Cluj Napoca R32,W vs Soboleva,32,32,1.0,18.8%,18.8%,29,29,1.0,18.0%,18.0%,13.0%,4.3%,0.7,13.5%,20.0%
2023 Lausanne R16,W vs Andreeva,25,28,0.9,17.4%,19.4%,20,27,0.7,14.8%,20.0%,8.9%,5.2%,0.6,13.9%,21.5%
2023 Wimbledon R128,L vs Andreescu,28,32,0.9,17.0%,19.4%,24,29,0.8,15.8%,19.1%,7.2%,5.9%,0.8,15.8%,18.8%
2023 Roland Garros R128,L vs Begu,11,32,0.3,8.5%,24.8%,9,29,0.3,7.7%,24.8%,6.0%,0.9%,1.2,18.6%,15.5%
2022 US Open R128,L vs Giorgi,14,29,0.5,9.0%,18.7%,7,23,0.3,5.3%,17.3%,2.3%,2.3%,0.8,14.2%,16.8%
2022 Granby R32,W vs Cross,16,25,0.6,13.7%,21.4%,12,18,0.7,12.0%,18.0%,8.0%,4.0%,0.4,9.4%,26.5%
Career (26 matches),,456,611,0.7,13.0%,17.4%,353,534,0.7,11.1%,16.8%,7.5%,3.3%,0.8,15.7%,19.9%
