Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2025 Jinan SF,W vs Nugroho,75.0%,66.7%,2.1%,0/1,2.60,48.6%,66.7%,66.7%,0.0%,2.47,75.0%,94.7%,66.7%,5.3%,2.77,13.3%
2025 Beijing R128,W vs Andreescu,88.0%,57.6%,6.7%,2/3,2.60,5.7%,89.8%,54.5%,4.1%,2.52,10.0%,91.7%,63.6%,12.5%,2.70,0.0%
2025 US Open R64,L vs Sakkari,63.6%,60.0%,3.6%,2/0,2.22,17.9%,65.0%,57.7%,0.0%,2.08,38.9%,69.2%,66.7%,15.4%,2.33,0.0%
2025 US Open R128,W vs Svitolina,71.6%,50.9%,4.1%,2/1,2.26,0.0%,71.4%,36.0%,5.7%,2.07,0.0%,90.3%,64.3%,3.2%,2.42,0.0%
2025 Hamburg F,L vs Boisson,69.6%,45.5%,1.3%,1/0,2.56,6.4%,76.3%,34.5%,0.0%,2.63,13.0%,83.9%,57.7%,3.2%,2.49,0.0%
2025 Wimbledon R128,L vs Svitolina,78.7%,27.0%,10.6%,4/1,2.45,20.7%,75.0%,27.8%,4.2%,2.54,50.0%,90.5%,26.3%,19.0%,2.38,0.0%
2024 ITF Iasi QF,L vs Danilovic,77.3%,45.1%,10.6%,4/3,2.21,14.3%,78.0%,43.8%,2.4%,1.80,28.0%,82.6%,47.4%,26.1%,2.63,0.0%
2024 Budapest R32,W vs Danilovic,67.5%,48.2%,3.6%,1/2,2.36,7.4%,70.2%,42.4%,4.3%,2.49,17.4%,79.3%,56.5%,3.4%,2.25,0.0%
2024 ITF Trnava R16,L vs Tikhonova,67.9%,38.9%,9.4%,4/1,2.28,8.9%,63.0%,35.3%,3.7%,2.36,18.2%,79.2%,42.1%,16.7%,2.21,0.0%
2024 ITF Trnava R32,W vs Birrell,81.3%,46.2%,4.7%,2/1,2.99,0.0%,87.0%,45.0%,6.5%,3.25,0.0%,100.0%,50.0%,0.0%,2.73,0.0%
2024 Australian Open Q3,L vs Korneeva,76.5%,46.2%,5.9%,3/1,2.40,16.3%,79.5%,37.1%,4.5%,2.33,29.2%,89.5%,64.7%,10.5%,2.48,0.0%
2024 Australian Open Q1,W vs Hsieh,87.3%,43.5%,6.3%,2/3,2.41,7.7%,84.4%,34.2%,4.4%,2.31,8.3%,96.9%,54.8%,9.4%,2.59,6.7%
2023 Cluj Napoca R32,W vs Soboleva,88.1%,55.1%,5.0%,4/1,2.51,2.1%,91.4%,54.7%,1.4%,2.16,0.0%,89.3%,56.0%,14.3%,2.90,4.3%
2023 Lausanne R16,W vs Andreeva,82.4%,44.3%,1.4%,0/1,2.22,14.9%,84.4%,42.1%,0.0%,2.16,31.8%,88.5%,47.8%,3.8%,2.28,0.0%
2023 Wimbledon R128,L vs Andreescu,72.9%,48.6%,7.3%,2/5,2.34,11.6%,71.7%,39.5%,1.7%,1.95,21.1%,84.4%,63.0%,18.8%,2.64,4.2%
2023 Roland Garros R128,L vs Begu,80.6%,40.0%,8.1%,4/1,2.44,2.0%,85.7%,33.3%,0.0%,2.40,4.0%,87.5%,57.1%,31.3%,2.49,0.0%
2022 Granby R32,W vs Cross,75.5%,45.0%,9.4%,1/4,2.42,7.9%,96.4%,48.1%,7.1%,2.44,16.7%,68.4%,38.5%,15.8%,2.40,0.0%
2022 Budapest QF,W vs Trevisan,88.1%,54.2%,7.5%,3/2,2.49,7.3%,95.6%,53.5%,2.2%,2.48,15.0%,88.9%,56.3%,22.2%,2.49,0.0%
2022 Rabat R32,W vs Ferrando,84.5%,44.9%,5.2%,1/5,2.51,17.2%,83.1%,48.4%,1.3%,2.39,28.2%,97.1%,38.2%,14.3%,2.70,0.0%
2022 Charleston R64,W vs Hartono,76.5%,61.5%,5.9%,0/4,2.34,4.5%,78.0%,53.1%,7.3%,2.45,8.0%,87.0%,75.0%,4.3%,2.20,0.0%
Last 52 Weeks (6 matches),,74.6%,51.4%,4.5%,64.7%,2.45,14.2%,75.1%,46.9%,2.3%,2.39,27.0%,87.8%,57.4%,8.6%,2.50,1.6%
Career (22 matches),,77.8%,47.6%,6.2%,50.5%,2.40,10.1%,80.1%,44.3%,3.4%,2.35,18.5%,87.5%,53.1%,12.5%,2.46,1.1%
