Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 Jinan SF,W vs Nugroho,4.6,3.8,5.3,60.9%,52.0%,80.0%,61.5%,57.9%,8.0%,5.5,6.2,14.5,21.6
2025 Beijing R128,W vs Andreescu,4.6,4.5,4.7,47.1%,50.0%,72.7%,66.7%,60.3%,14.3%,14.5,9.8,5.5,5.9
2025 US Open R64,L vs Sakkari,4.6,5.2,4.1,46.2%,33.3%,55.6%,38.5%,51.3%,5.3%,-2.0,-2.1,1.0,1.1
2025 US Open R128,W vs Svitolina,4.1,4.5,3.6,61.2%,45.5%,35.7%,57.1%,61.5%,14.9%,5.0,3.8,3.5,4.4
2025 Hamburg F,L vs Boisson,4.2,4.7,3.9,46.1%,34.5%,56.0%,37.5%,55.5%,9.2%,5.0,4.0,-11.5,-12.4
2025 Wimbledon R128,L vs Svitolina,3.5,3.3,3.7,43.9%,31.8%,0.0%,50.0%,51.6%,23.0%,-2.0,-3.5,0.0,0.0
2024 ITF Iasi QF,L vs Danilovic,4.2,3.5,4.9,48.5%,51.4%,15.8%,63.6%,48.9%,10.3%,1.5,1.5,0.5,0.5
2024 Budapest R32,W vs Danilovic,3.6,3.3,3.8,54.2%,50.0%,63.6%,60.0%,46.9%,5.8%,13.5,13.5,2.5,2.2
2024 ITF Trnava R16,L vs Tikhonova,3.7,4.1,3.2,43.3%,28.9%,63.6%,50.0%,51.3%,21.3%,-0.5,-0.7,0.5,0.9
2024 ITF Trnava R32,W vs Birrell,3.7,3.1,4.1,63.0%,69.2%,38.5%,28.6%,49.7%,13.5%,12.0,14.8,5.5,7.4
2024 Australian Open Q3,L vs Korneeva,3.9,4.1,3.8,46.5%,52.8%,25.0%,40.0%,51.2%,12.0%,-1.5,-1.5,4.5,5.1
2024 Australian Open Q1,W vs Hsieh,4.0,3.6,4.3,62.5%,43.3%,43.8%,38.5%,49.4%,16.5%,14.5,13.8,-3.0,-3.0
2023 Cluj Napoca R32,W vs Soboleva,4.8,3.8,5.5,56.6%,61.4%,21.1%,62.5%,54.2%,12.9%,6.5,3.6,6.0,4.3
2023 Lausanne R16,W vs Andreeva,5.0,4.6,5.3,51.5%,51.3%,66.7%,57.1%,42.8%,13.2%,2.0,1.6,1.0,0.7
2023 Wimbledon R128,L vs Andreescu,3.5,3.4,3.5,51.4%,64.5%,22.2%,33.3%,53.2%,11.1%,3.0,2.7,9.5,10.1
2023 Roland Garros R128,L vs Begu,5.2,5.0,5.3,45.8%,30.0%,47.4%,52.4%,57.3%,16.8%,-7.0,-4.4,-2.5,-2.5
2022 Granby R32,W vs Cross,3.0,2.7,3.5,56.8%,34.8%,63.6%,100.0%,50.4%,7.2%,3.0,4.8,0.5,0.8
2022 Budapest QF,W vs Trevisan,5.2,4.9,5.4,62.5%,45.5%,50.0%,58.8%,35.3%,12.1%,7.5,8.6,-2.5,-1.7
2022 Rabat R32,W vs Ferrando,4.8,4.0,5.3,52.7%,56.5%,46.4%,45.5%,45.3%,17.7%,19.5,11.5,-3.5,-1.9
2022 Charleston R64,W vs Hartono,3.9,4.0,3.8,52.8%,59.0%,61.5%,75.0%,41.5%,8.9%,7.0,10.1,9.5,8.4
Last 52 Weeks (6 matches),,4.3,4.4,4.2,51.0%,42.2%,53.3%,53.1%,57.0%,11.9%,4.3,4.0,2.2,2.8
Career (22 matches),,4.2,4.0,4.3,52.6%,47.3%,45.2%,51.8%,50.6%,12.4%,4.3,4.1,1.4,1.4
