Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2005,2,0,2,0.0%,0-6,0.0%,16-37,30.2%,0-1,0.0%,0,,,,,,,,,,,,
2004,31,14,17,45.2%,40-44,47.6%,395-427,48.1%,9-5,64.3%,27,80.0%,14.5%,8.1%,3.3%,57.6%,71.2%,53.8%,63.8%,33.9%,48.8%,0.94,SF (Sydney)
2003,44,25,19,56.8%,63-52,54.8%,581-533,52.2%,9-11,45.0%,40,81.5%,22.9%,9.1%,3.0%,57.5%,73.1%,51.3%,63.9%,37.9%,50.8%,1.05,W (Los Angeles)
2002,42,24,18,57.1%,65-53,55.1%,632-595,51.5%,12-16,42.9%,42,82.0%,20.8%,11.0%,3.4%,52.3%,75.9%,51.4%,64.2%,36.4%,50.6%,1.02,QF (4x)
2001,40,18,22,45.0%,52-55,48.6%,502-523,49.0%,6-9,40.0%,38,77.3%,18.9%,9.1%,3.7%,53.9%,73.4%,48.2%,61.8%,36.3%,49.0%,0.95,SF (Queen's Club)
2000,65,43,22,66.2%,105-72,59.3%,932-835,52.7%,14-16,46.7%,61,82.3%,23.6%,9.7%,3.6%,54.4%,75.5%,52.8%,65.1%,38.3%,51.5%,1.10,W (Stuttgart Masters)
1999,54,29,25,53.7%,77-73,51.3%,756-753,50.1%,14-13,51.9%,51,80.6%,19.4%,9.4%,4.3%,54.6%,77.7%,49.6%,64.9%,36.4%,50.5%,1.04,F (Tokyo)
1998,60,33,27,55.0%,83-73,53.2%,774-756,50.6%,11-13,45.8%,57,78.1%,24.4%,8.2%,4.5%,53.3%,75.7%,48.0%,62.7%,38.8%,50.7%,1.04,SF (4x)
1997,52,29,23,55.8%,80-69,53.7%,741-711,51.0%,13-11,54.2%,45,76.8%,25.3%,7.2%,3.7%,53.3%,73.8%,49.0%,62.2%,38.8%,50.4%,1.03,SF (2x)
1996,77,49,28,63.6%,116-84,58.0%,1035-947,52.2%,17-16,51.5%,67,80.9%,24.4%,9.5%,3.6%,55.6%,75.6%,49.5%,64.0%,38.9%,51.5%,1.08,W (2x)
1995,84,58,26,69.0%,136-84,61.8%,1159-1005,53.6%,17-20,45.9%,80,79.4%,27.9%,8.5%,3.3%,55.7%,74.4%,48.9%,63.1%,40.3%,51.7%,1.09,W (4x)
1994,95,69,26,72.6%,162-85,65.6%,1328-1090,54.9%,17-18,48.6%,88,81.3%,28.7%,9.0%,3.0%,56.5%,74.4%,51.4%,64.4%,40.6%,52.4%,1.14,W (5x)
1993,69,44,25,63.8%,108-76,58.7%,934-842,52.6%,15-8,65.2%,60,78.4%,25.5%,8.1%,3.4%,57.3%,73.4%,50.3%,63.6%,39.4%,51.4%,1.08,F (2x)
1992,72,48,24,66.7%,123-77,61.5%,1011-900,52.9%,13-13,50.0%,67,79.8%,27.5%,7.8%,3.6%,55.9%,74.3%,49.9%,63.6%,40.3%,51.8%,1.11,W (2x)
1991,49,27,22,55.1%,64-53,54.7%,585-560,51.1%,11-7,61.1%,48,74.5%,26.9%,5.8%,3.8%,57.0%,70.1%,49.7%,61.3%,39.8%,50.3%,1.03,QF (3x)
1990,7,2,5,28.6%,6-9,40.0%,65-73,47.1%,1-2,33.3%,0,,,,,,,,,,,,R16 (Long Island)
Career,843,512,331,60.7%,1280-965,57.0%,11446-10587,51.9%,179-179,50.0%,771,79.7%,24.5%,8.6%,3.6%,55.3%,74.4%,50.2%,63.6%,38.7%,51.1%,1.06,
