Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2000 Stuttgart SF,W vs Grosjean,89% (8/9),40% (4/10),2/7,1/5,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2000 Canada SF,L vs Safin,56% (9/16),80% (4/5),1/1,0/0,54% (7/13),0/2,0/1,- (0/0),- (0/0)
1998 Washington SF,L vs Agassi,50% (1/2),- (0/0),0/0,0/0,38% (3/8),0/2,0/1,- (0/0),- (0/0)
1996 Canada F,W vs Woodbridge,64% (9/14),50% (3/6),2/3,1/1,100% (1/1),0/0,0/0,- (0/0),- (0/0)
1996 Canada SF,W vs Martin,58% (14/24),30% (3/10),2/6,1/3,50% (2/4),0/1,0/0,- (0/0),- (0/0)
1996 Rome SF,L vs Krajicek,83% (5/6),50% (1/2),0/0,0/0,20% (1/5),0/2,0/1,- (0/0),- (0/0)
1995 Paris SF,L vs Becker,50% (3/6),0% (0/3),0/0,0/0,55% (6/11),0/2,0/1,- (0/0),- (0/0)
1995 Rome SF,L vs Muster,67% (8/12),33% (2/6),1/1,0/0,55% (6/11),1/3,1/2,- (0/0),- (0/0)
1994 Indianapolis F,W vs Delaitre,73% (8/11),44% (4/9),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
1993 Indian Wells F,L vs Courier,44% (7/16),0% (0/3),0/0,0/0,55% (6/11),4/7,2/3,- (0/0),- (0/0)
1993 Indian Wells SF,W vs Volkov,65% (11/17),11% (1/9),2/2,1/1,100% (3/3),0/0,0/0,100% (5/5),40% (2/5)
1992 Australian Open SF,L vs Edberg,39% (9/23),0% (0/6),0/2,0/0,76% (13/17),4/7,3/4,40% (2/5),0% (0/4)
1992 Australian Open QF,W vs Mcenroe,71% (15/21),38% (3/8),3/6,1/3,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2000 (2 matches),,68.0%,53.3%,37.5%,20.0%,56.3%,0.0%,0.0%,-,-
1998 (1 matches),,50.0%,-,-,-,37.5%,0.0%,0.0%,-,-
1996 (3 matches),,63.6%,38.9%,44.4%,50.0%,40.0%,0.0%,0.0%,-,-
1995 (2 matches),,61.1%,22.2%,100.0%,-,54.5%,20.0%,33.3%,-,-
1994 (1 matches),,72.7%,44.4%,100.0%,100.0%,100.0%,-,-,-,-
Career (13 matches),,60.5%,32.5%,50.0%,42.9%,60.2%,34.6%,46.2%,70.0%,22.2%
