Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1991,10,7,3,70.0%,11-7,61.1%,91-73,55.5%,4-1,80.0%,0,,,,,,,,,,,,F (Johannesburg)
1990,15,9,6,60.0%,16-13,55.2%,139-129,51.9%,3-2,60.0%,0,,,,,,,,,,,,F (Pretoria)
1989,16,9,7,56.3%,16-16,50.0%,151-150,50.2%,6-1,85.7%,0,,,,,,,,,,,,F (2x)
1988,10,7,3,70.0%,13-7,65.0%,98-84,53.8%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
Career,51,32,19,62.7%,56-43,56.6%,479-436,52.3%,14-5,73.7%,0,,,,,,,,,,,,
