Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Azarenka,92.7,99.3,6.1,101.0,97.6,106,83,77.5,11.7,,93.0,95,64
2024 US Open R128,W vs Stephens,85.7,90.8,9.6,90.7,89.6,105,73,71.3,10.2,74.2,79.0,95,61
2024 Wimbledon R64,L vs Kartal,86.2,95.7,7.7,97.5,94.8,107,73,70.6,9.7,67.0,98.0,100,62
2023 US Open R32,L vs Sabalenka,89.0,98.1,4.3,99.3,97.6,105,87,75.6,8.4,,,89,64
2023 US Open R64,W vs Pliskova,85.8,96.7,4.3,95.8,98.2,106,89,73.9,9.5,75.6,71.7,94,63
2023 US Open R128,W vs Dolehide,87.6,95.1,5.8,94.7,95.5,105,82,77.0,8.6,95.0,,95,61
2022 US Open R32,L vs Sabalenka,85.9,96.1,5.0,97.8,95.9,104,85,73.4,9.4,66.7,91.0,91,62
2022 US Open R64,W vs Van Uytvanck,82.1,92.3,5.9,95.5,90.4,103,81,68.4,7.4,77.5,72.0,92,61
2022 US Open R128,W vs Rybakina,82.2,92.9,6.7,95.3,91.0,107,77,68.7,5.5,,68.0,80,62
2022 Wimbledon R128,L vs Boulter,92.4,99.8,4.4,102.6,97.5,107,88,80.9,9.9,82.0,90.8,103,68
2021 US Open R128,L vs Tauson,88.5,99.4,7.6,103.5,93.9,108,79,74.5,9.5,72.7,76.5,111,62
Career (11 matches),,86.7,95.5,6.5,97.0,94.5,108,73,73.3,8.9,74.5,81.7,111,61
