Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,43,18,25,41.9%,45-57,44.1%,463-498,48.2%,3-7,30.0%,41,57.7%,38.6%,3.5%,7.0%,55.4%,59.7%,42.8%,52.2%,45.2%,48.8%,0.95,QF (3x)
2023,27,17,10,63.0%,37-23,61.7%,309-279,52.6%,4-3,57.1%,27,60.8%,44.2%,2.6%,6.3%,56.0%,61.8%,45.3%,54.5%,47.5%,51.0%,1.04,F (Lausanne)
2022,18,7,11,38.9%,17-23,42.5%,172-204,45.7%,5-0,100.0%,18,55.1%,34.4%,2.8%,8.8%,54.2%,62.9%,38.9%,51.9%,44.0%,48.1%,0.92,R16 (4x)
2021,22,10,12,45.5%,23-28,45.1%,220-236,48.2%,1-2,33.3%,22,53.7%,43.8%,2.5%,7.2%,54.4%,60.8%,41.9%,52.2%,47.3%,49.6%,0.99,F (Lausanne)
2020,6,3,3,50.0%,6-8,42.9%,74-74,50.0%,2-3,40.0%,6,56.3%,45.8%,1.2%,5.8%,65.8%,56.6%,42.8%,51.9%,48.5%,50.0%,1.01,R16 (Strasbourg)
2019,2,0,2,0.0%,0-4,0.0%,12-25,32.4%,0-0,-,2,36.8%,27.8%,2.7%,6.1%,53.7%,51.9%,42.6%,47.6%,38.0%,43.5%,0.72,R32 (Limoges)
Career,118,55,63,46.6%,128-143,47.2%,1250-1316,48.7%,15-15,50.0%,116,56.9%,40.5%,2.9%,7.1%,55.8%,60.5%,42.6%,52.6%,46.1%,49.3%,0.97,
