Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 US Open R64,L vs Azarenka,0.88,0.60,40.3,2.1,0.0%,51.9%,0.0%,48.0%,33.3%,34.5%
2024 US Open R128,W vs Stephens,1.12,1.14,70.7,25.3,0.0%,48.9%,4.8%,47.6%,60.0%,44.7%
2024 Wimbledon R64,L vs Kartal,1.01,0.83,64.3,3.4,1.8%,58.9%,3.9%,51.0%,31.4%,42.6%
2024 Wimbledon R128,W vs Lys,1.07,1.60,47.7,2.0,20.7%,62.1%,11.5%,80.8%,37.9%,50.0%
2024 Roland Garros R128,L vs Kalinskaya,0.92,0.84,68.6,3.0,4.3%,39.1%,0.0%,46.3%,54.3%,51.1%
2024 Miami R128,L vs Wozniacki,1.06,0.61,43.6,2.0,6.5%,38.7%,0.0%,48.3%,35.7%,29.2%
2024 Australian Open R32,L vs Dodin,0.94,0.68,48.9,2.1,12.5%,46.9%,13.8%,48.3%,34.5%,42.3%
2024 Australian Open R64,W vs Pegula,1.01,1.52,53.0,2.4,8.0%,68.0%,0.0%,66.7%,47.1%,51.5%
2023 US Open R32,L vs Sabalenka,0.98,0.47,34.2,2.0,4.5%,54.5%,4.8%,23.8%,12.0%,47.8%
2023 US Open R64,W vs Pliskova,1.30,1.58,45.4,2.5,3.7%,40.7%,11.5%,80.8%,50.0%,45.8%
2023 US Open R128,W vs Dolehide,1.11,1.31,58.6,2.5,2.9%,54.3%,0.0%,45.5%,59.4%,58.6%
2023 Lausanne F,L vs Cocciaretto,0.88,0.89,77.2,5.9,0.0%,51.1%,2.3%,67.4%,36.1%,47.4%
2023 Roland Garros R128,L vs Sorribes Tormo,0.91,0.74,58.3,3.2,0.0%,39.4%,0.0%,48.3%,48.9%,43.5%
2022 US Open R32,L vs Sabalenka,1.16,0.71,44.6,2.2,6.7%,30.0%,0.0%,36.7%,44.0%,37.5%
2022 US Open R64,W vs Van Uytvanck,1.10,1.16,77.6,3.6,3.9%,62.7%,0.0%,45.5%,49.0%,46.3%
2022 US Open R128,W vs Rybakina,1.21,1.32,52.7,2.6,5.1%,69.2%,5.4%,56.8%,46.7%,33.3%
2022 Wimbledon R128,L vs Boulter,0.91,0.72,55.9,3.3,13.5%,56.8%,9.4%,53.1%,42.4%,27.6%
2022 Indian Wells R128,L vs Kalinina,0.82,0.56,37.9,2.0,6.7%,50.0%,0.0%,48.3%,33.3%,36.4%
2022 Melbourne 1 R16,L vs Petkovic,0.90,0.90,67.6,2.6,1.9%,46.2%,4.2%,54.2%,46.9%,53.3%
2022 Melbourne 1 R32,W vs Zhang,1.09,1.38,60.1,2.3,0.0%,69.7%,3.4%,62.1%,35.9%,50.0%
2024 (8 matches),,1.00,0.91,57.1,2.6,5.8%,51.2%,4.1%,53.2%,42.8%,44.0%
2023 (5 matches),,1.01,0.93,58.9,2.8,1.8%,48.2%,3.3%,55.3%,42.0%,48.0%
2022 (7 matches),,1.02,0.94,59.2,2.6,5.1%,55.5%,3.2%,51.0%,43.3%,42.4%
2021 (6 matches),,0.94,0.87,59.7,3.0,0.9%,51.8%,1.9%,51.7%,41.4%,48.0%
2020 (3 matches),,1.02,1.05,69.1,5.0,0.0%,50.3%,0.7%,50.4%,51.2%,50.3%
Career (36 matches),,0.99,0.93,60.5,2.8,2.8%,51.3%,2.6%,52.1%,44.5%,46.4%
