Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2024 US Open R64,L vs Azarenka,18,31,0.6,16.2%,27.9%,18,26,0.7,18.0%,26.0%,10.0%,8.0%,0.7,11.7%,16.2%
2024 US Open R128,W vs Stephens,18,42,0.4,10.6%,24.7%,16,38,0.4,10.1%,23.9%,4.4%,5.7%,0.4,9.4%,24.1%
2024 Wimbledon R64,L vs Kartal,36,61,0.6,17.6%,29.8%,33,53,0.6,17.1%,27.5%,8.8%,7.3%,1.0,10.7%,11.2%
2024 Wimbledon R128,W vs Lys,18,20,0.9,16.4%,18.2%,9,16,0.6,9.8%,17.4%,5.4%,2.2%,0.2,5.5%,26.4%
2024 Roland Garros R128,L vs Kalinskaya,29,39,0.7,16.3%,21.9%,27,37,0.7,16.1%,22.0%,7.1%,8.9%,0.6,14.6%,23.6%
2024 Miami R128,L vs Wozniacki,19,32,0.6,17.3%,29.1%,17,25,0.7,17.2%,25.3%,10.1%,6.1%,1.7,15.5%,9.1%
2024 Australian Open R32,L vs Dodin,19,11,1.7,16.4%,9.5%,11,7,1.6,11.1%,7.1%,5.1%,6.1%,1.1,20.7%,18.1%
2024 Australian Open R64,W vs Pegula,17,20,0.9,14.7%,17.2%,15,16,0.9,13.9%,14.8%,6.5%,6.5%,0.4,9.5%,25.0%
2023 US Open R32,L vs Sabalenka,6,19,0.3,6.6%,20.9%,4,14,0.3,4.9%,17.3%,4.9%,0.0%,1.1,24.2%,22.0%
2023 US Open R64,W vs Pliskova,19,14,1.4,18.1%,13.3%,15,11,1.4,16.7%,12.2%,10.0%,6.7%,0.7,18.1%,26.7%
2023 US Open R128,W vs Dolehide,16,23,0.7,12.4%,17.8%,15,19,0.8,12.6%,16.0%,10.9%,0.8%,0.3,8.5%,27.1%
2023 Lausanne F,L vs Cocciaretto,18,42,0.4,8.7%,20.2%,17,39,0.4,8.6%,19.7%,6.6%,2.0%,0.6,13.9%,25.0%
2023 Roland Garros R128,L vs Sorribes Tormo,37,36,1.0,23.9%,23.2%,37,35,1.1,25.5%,24.1%,15.2%,10.3%,1.0,12.9%,13.5%
2022 US Open R32,L vs Sabalenka,10,22,0.5,9.2%,20.2%,8,14,0.6,8.4%,14.7%,5.3%,3.2%,1.7,24.8%,14.7%
2022 US Open R64,W vs Van Uytvanck,27,29,0.9,14.6%,15.7%,25,21,1.2,14.5%,12.2%,8.7%,5.2%,0.6,14.1%,22.7%
2022 US Open R128,W vs Rybakina,17,25,0.7,12.8%,18.8%,13,19,0.7,11.0%,16.1%,6.8%,3.4%,0.5,14.3%,27.8%
2022 Wimbledon R128,L vs Boulter,20,21,1.0,15.3%,16.0%,12,16,0.8,10.4%,13.9%,5.2%,3.5%,0.8,12.2%,15.3%
2022 Indian Wells R128,L vs Kalinina,13,30,0.4,12.0%,27.8%,11,28,0.4,10.9%,27.7%,8.9%,2.0%,0.7,12.0%,17.6%
2022 Melbourne 1 R16,L vs Petkovic,41,68,0.6,21.1%,35.1%,38,55,0.7,22.1%,32.0%,15.7%,6.4%,0.5,9.8%,21.6%
2022 Melbourne 1 R32,W vs Zhang,15,30,0.5,10.9%,21.9%,14,25,0.6,10.9%,19.5%,7.0%,3.9%,0.3,10.2%,32.1%
Career (29 matches),,629,934,0.7,14.6%,21.7%,567,814,0.7,14.3%,20.6%,6.4%,3.9%,0.6,12.7%,20.0%
