Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,62,28,34,45.2%,67-76,46.9%,634-681,48.2%,3-4,42.9%,62,55.6%,40.9%,3.3%,7.7%,54.3%,60.6%,42.0%,52.1%,46.0%,49.0%,0.96
Clay,45,24,21,53.3%,53-51,51.0%,513-506,50.3%,11-11,50.0%,45,58.4%,42.5%,2.0%,6.0%,58.2%,60.3%,43.5%,53.3%,47.2%,50.2%,1.01
Grass,8,2,6,25.0%,6-12,33.3%,76-94,44.7%,1-0,100.0%,8,60.0%,28.6%,4.6%,8.2%,53.2%,61.3%,43.0%,52.7%,41.3%,47.2%,0.87
Grand Slams,29,12,17,41.4%,26-37,41.3%,282-325,46.5%,2-5,28.6%,29,53.7%,40.0%,3.1%,7.7%,55.1%,58.5%,42.3%,51.2%,45.7%,48.4%,0.94
Premiers,13,5,8,38.5%,13-17,43.3%,128-146,46.7%,1-1,50.0%,13,56.9%,36.3%,3.5%,7.5%,55.9%,62.1%,38.5%,51.7%,45.0%,48.4%,0.93
Internationals,56,31,25,55.4%,70-61,53.4%,624-607,50.7%,11-5,68.8%,56,59.2%,41.9%,2.9%,6.8%,56.5%,61.5%,43.9%,53.9%,46.9%,50.4%,1.02
Finals,2,0,2,0.0%,2-4,33.3%,28-34,45.2%,0-1,0.0%,2,64.5%,26.7%,1.1%,5.6%,55.6%,63.0%,52.5%,58.3%,41.5%,49.1%,1.00
Semi-finals,4,2,2,50.0%,5-6,45.5%,51-55,48.1%,1-0,100.0%,4,53.8%,41.5%,2.2%,6.4%,58.2%,59.8%,41.3%,52.1%,47.1%,49.6%,0.98
Quarter-finals,9,4,5,44.4%,8-11,42.1%,77-90,46.1%,0-2,0.0%,9,56.0%,37.3%,2.9%,5.6%,58.7%,57.9%,44.9%,52.5%,44.6%,48.7%,0.94
vs Righties,106,47,59,44.3%,110-132,45.5%,1103-1192,48.1%,14-13,51.9%,104,56.0%,39.9%,2.8%,7.1%,55.6%,60.3%,42.2%,52.3%,45.9%,49.0%,0.96
vs Lefties,9,5,4,55.6%,12-11,52.2%,111-107,50.9%,1-2,33.3%,9,58.9%,44.4%,2.3%,5.9%,58.2%,59.3%,44.6%,53.1%,47.8%,50.4%,1.02
vs Top 10,8,1,7,12.5%,4-13,23.5%,59-93,38.8%,0-1,0.0%,8,45.9%,30.4%,1.9%,8.8%,55.0%,59.8%,32.9%,47.7%,41.3%,44.5%,0.79
