Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
18-Mar-2025,Antalya 125 1,Clay,SF,148,100,(6) Anca Alexia Todoni [ROU] d. Burel,6-2 3-2 RET,0.75,0.0%,0.0%,75.0%,48.5%,27.3%,1/5,1:23
18-Mar-2025,Antalya 125 1,Clay,QF,148,121,Burel d. Chloe Paquet [FRA],6-2 6-4,1.26,0.0%,3.0%,59.7%,67.5%,44.4%,4/6,1:37
18-Mar-2025,Antalya 125 1,Clay,R16,148,159,Burel d. Darja Semenistaja [LAT],6-2 6-2,1.61,2.3%,0.0%,72.7%,71.9%,50.0%,1/3,1:01
18-Mar-2025,Antalya 125 1,Clay,R32,148,113,Burel d. (7) Nuria Parrizas Diaz [ESP],6-1 2-6 6-3,1.18,1.1%,7.6%,65.2%,60.0%,37.5%,9/14,1:48
02-Dec-2024,Angers 125,Hard,R16,73,183,Mona Barthel [GER] d. (1) Burel,6-2 4-6 6-3,0.87,3.1%,3.1%,62.5%,75.0%,22.2%,2/6,2:06
02-Dec-2024,Angers 125,Hard,R32,73,174,(1) Burel d. Celine Naef [SUI],7-5 6-3,1.25,1.6%,4.7%,64.1%,73.2%,34.8%,3/6,1:37
15-Nov-2024,BJK Cup Playoffs,,RR,74,63,Camila Osorio [COL] d. Burel,6-4 7-5,,,,,,,,
15-Nov-2024,BJK Cup Playoffs,,RR,74,180,Burel d. Emiliana Arango [COL],7-5 6-4,,,,,,,,
07-Oct-2024,Wuhan,Hard,R64,55,41,Yue Yuan [CHN] d. (LL) Burel,1-6 6-4 6-2,0.92,1.4%,9.5%,58.1%,65.1%,41.9%,4/8,2:02
07-Oct-2024,Wuhan,Hard,Q2,55,71,(12) Cristina Bucsa [ESP] d. (1) Burel,6-2 6-0,0.49,2.6%,15.4%,46.2%,55.6%,33.3%,2/7,0:56
07-Oct-2024,Wuhan,Hard,Q1,55,119,(1) Burel d. Alycia Parks [USA],7-5 4-6 7-6(6),1.03,2.4%,11.2%,49.6%,59.7%,44.4%,8/16,2:36
30-Sep-2024,Hong Kong 125,Hard,R32,56,145,Nao Hibino [JPN] d. (2) Burel,6-2 7-6(5),0.77,7.8%,12.5%,53.1%,55.9%,33.3%,6/12,1:20
25-Sep-2024,Beijing,Hard,R64,56,6,(4) Coco Gauff [USA] d. Burel,7-5 6-3,0.84,1.2%,3.5%,62.8%,57.4%,40.6%,12/17,1:40
25-Sep-2024,Beijing,Hard,R128,56,125,Burel d. (LL) Tamara Korpatsch [GER],6-3 5-7 6-3,1.08,1.1%,3.2%,56.8%,66.7%,43.9%,9/14,2:11
09-Sep-2024,Monastir,Hard,R16,58,136,Rebecca Sramkova [SVK] d. (2) Burel,7-6(4) 7-5,0.87,1.0%,9.3%,55.7%,59.3%,32.6%,9/15,
09-Sep-2024,Monastir,Hard,R32,58,113,(2) Burel d. Marina Bassols Ribera [ESP],6-2 6-2,1.46,11.5%,4.9%,55.7%,67.6%,55.6%,5/6,
26-Aug-2024,US Open,Hard,R64,56,20,(20) Victoria Azarenka [BLR] d. Burel,6-1 6-4,0.68,0.0%,9.6%,61.5%,50.0%,50.0%,4/8,1:26
26-Aug-2024,US Open,Hard,R128,56,62,Burel d. Sloane Stephens [USA],0-6 7-5 7-5,1.02,2.3%,4.6%,66.7%,56.9%,31.0%,5/14,2:06
19-Aug-2024,Cleveland,Hard,QF,58,23,(1) Beatriz Haddad Maia [BRA] d. Burel,6-2 6-2,0.66,0.0%,7.1%,39.3%,45.5%,47.1%,8/13,1:15
19-Aug-2024,Cleveland,Hard,R16,58,55,Burel d. (8) Sofia Kenin [USA],6-4 6-3,1.12,9.4%,11.8%,45.9%,71.8%,45.7%,8/10,1:26
19-Aug-2024,Cleveland,Hard,R32,58,302,Burel d. (LL) Elvina Kalieva [USA],6-3 6-2,1.41,11.5%,8.2%,42.6%,73.1%,57.1%,4/5,1:17
