Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 US Open R64,L vs Azarenka,22% (2/9),50% (1/2),0/4,75% (6/8),33% (2/6),0/1,0/0,2/2,0/0,1/1
2024 US Open R128,W vs Stephens,53% (8/15),100% (8/8),3/9,60% (9/15),0% (0/9),3/6,0/0,1/1,0/0,1/1
2024 Wimbledon R64,L vs Kartal,47% (7/15),43% (3/7),1/4,47% (7/15),29% (2/7),2/2,0/0,1/2,0/0,0/1
2024 Wimbledon R128,W vs Lys,56% (5/9),60% (3/5),0/0,22% (2/9),100% (2/2),3/3,2/2,0/0,1/1,0/0
2024 Roland Garros R128,L vs Kalinskaya,75% (9/12),78% (7/9),5/7,67% (8/12),0% (0/8),2/6,0/1,0/1,0/0,0/1
2024 Miami R128,L vs Wozniacki,33% (3/9),67% (2/3),2/5,88% (7/8),29% (2/7),1/2,0/0,1/1,0/0,1/1
2024 Australian Open R32,L vs Dodin,22% (2/9),100% (2/2),2/3,67% (6/9),17% (1/6),1/2,0/0,0/2,0/0,0/1
2024 Australian Open R64,W vs Pegula,56% (5/9),100% (5/5),1/2,33% (3/9),33% (1/3),3/3,0/0,0/0,0/0,0/0
2023 US Open R32,L vs Sabalenka,14% (1/7),0% (0/1),0/4,86% (6/7),17% (1/6),0/0,0/0,1/2,0/0,0/1
2023 US Open R64,W vs Pliskova,56% (5/9),100% (5/5),0/2,22% (2/9),0% (0/2),4/5,2/2,0/0,1/1,0/0
2023 US Open R128,W vs Dolehide,89% (8/9),88% (7/8),4/5,70% (7/10),29% (2/7),2/6,1/2,0/0,1/1,0/0
2023 Lausanne F,L vs Cocciaretto,44% (7/16),57% (4/7),1/3,38% (6/16),17% (1/6),3/4,1/1,2/4,0/0,0/1
2023 Roland Garros R128,L vs Sorribes Tormo,80% (8/10),50% (4/8),2/5,60% (6/10),0% (0/6),2/3,0/0,0/1,0/0,0/1
2022 US Open R32,L vs Sabalenka,43% (3/7),67% (2/3),2/5,100% (7/7),0% (0/7),0/2,0/0,0/2,0/0,0/1
2022 US Open R64,W vs Van Uytvanck,60% (9/15),78% (7/9),3/6,47% (7/15),14% (1/7),3/5,0/0,0/0,0/0,0/0
2022 US Open R128,W vs Rybakina,30% (3/10),100% (3/3),1/1,40% (4/10),75% (3/4),3/3,2/2,0/0,1/1,0/0
2022 Wimbledon R128,L vs Boulter,20% (2/10),50% (1/2),0/3,55% (6/11),33% (2/6),1/1,0/0,0/1,0/0,0/1
2022 Indian Wells R128,L vs Kalinina,25% (2/8),50% (1/2),0/3,67% (6/9),17% (1/6),1/1,0/0,0/2,0/0,0/1
2022 Melbourne 1 R16,L vs Petkovic,67% (10/15),80% (8/10),3/6,53% (8/15),0% (0/8),5/8,1/1,4/6,0/0,1/2
2022 Melbourne 1 R32,W vs Zhang,55% (6/11),67% (4/6),1/2,20% (2/10),0% (0/2),3/3,0/0,0/0,0/0,0/0
2024 (8 matches),,47.1%,75.6%,41.2%,56.5%,20.8%,60.0%,66.7%,55.6%,100.0%,50.0%
2023 (5 matches),,56.9%,69.0%,36.8%,51.9%,14.8%,61.1%,80.0%,42.9%,100.0%,0.0%
2022 (7 matches),,46.1%,74.3%,38.5%,51.9%,17.5%,69.6%,100.0%,36.4%,100.0%,20.0%
2021 (6 matches),,44.8%,80.0%,29.6%,53.8%,14.3%,65.2%,66.7%,66.7%,100.0%,33.3%
2020 (3 matches),,76.9%,70.0%,56.3%,60.5%,21.7%,38.9%,0.0%,100.0%,0.0%,-
Career (36 matches),,52.0%,76.5%,42.3%,56.0%,17.0%,57.7%,57.7%,52.1%,75.0%,33.3%
