Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Shahar Peer [ISR],4,6,40.0%,2,1,1,50.0%,2003,2015,5,1.03,2.2%,6.4%,56.7%,60.6%,51.0%,56.4%,44.9%,45.9%,42.0%
7,Aleksandra Krunic [SRB],1,6,14.3%,0,0,0,-,2016,2022,5,0.80,0.0%,5.4%,74.1%,54.1%,46.5%,52.1%,38.3%,36.1%,41.7%
7,Tsvetana Pironkova [BUL],1,6,14.3%,2,0,2,0.0%,2007,2021,6,0.80,0.8%,4.5%,66.9%,58.6%,41.1%,52.8%,37.8%,49.0%,25.5%
7,Francesca Schiavone [ITA],4,3,57.1%,0,0,0,-,2009,2014,6,1.03,1.6%,7.4%,63.2%,63.5%,38.8%,54.4%,47.0%,42.5%,45.3%
7,Angelique Kerber [GER],1,6,14.3%,1,0,1,0.0%,2008,2012,5,0.83,0.9%,6.1%,61.1%,51.7%,32.8%,44.4%,45.9%,45.8%,46.3%
6,Andrea Petkovic [GER],1,5,16.7%,1,1,0,100.0%,2007,2021,4,0.89,1.8%,5.9%,57.2%,57.5%,45.3%,52.3%,42.4%,54.1%,46.4%
6,Jill Craybas [USA],4,2,66.7%,1,0,1,0.0%,2007,2012,4,1.14,3.0%,5.2%,63.5%,60.5%,49.5%,56.5%,49.7%,46.4%,48.9%
5,Tatjana Maria [GER],1,4,20.0%,1,0,1,0.0%,2016,2022,2,0.73,0.0%,7.0%,69.6%,53.8%,37.1%,48.7%,37.3%,33.3%,71.4%
5,Alize Cornet [FRA],2,3,40.0%,2,2,0,100.0%,2007,2015,4,0.89,0.4%,4.1%,64.9%,55.1%,38.9%,49.4%,44.8%,52.2%,42.5%
5,Julia Goerges [GER],3,2,60.0%,3,3,0,100.0%,2008,2014,5,1.12,1.7%,5.3%,59.9%,74.9%,43.8%,62.4%,42.2%,60.0%,38.1%
5,Carla Suarez Navarro [ESP],2,3,40.0%,1,1,0,100.0%,2009,2013,4,0.82,1.3%,7.6%,64.9%,55.5%,36.7%,48.9%,41.9%,43.3%,41.9%
5,Sesil Karatantcheva [KAZ],4,1,80.0%,1,0,1,0.0%,2009,2012,4,1.11,1.0%,5.6%,60.2%,57.9%,42.9%,52.0%,53.5%,59.0%,56.6%
5,Agnes Szavay [HUN],2,3,40.0%,2,1,1,50.0%,2004,2011,4,0.84,2.2%,9.6%,63.7%,60.5%,39.8%,53.0%,39.4%,55.3%,44.0%
5,Alisa Kleybanova [RUS],2,3,40.0%,1,1,0,100.0%,2008,2011,5,0.89,3.8%,7.1%,58.3%,56.1%,38.7%,48.9%,45.7%,32.3%,45.9%
5,Stephanie Dubois [CAN],1,4,20.0%,0,0,0,-,2006,2010,2,0.90,2.4%,3.2%,69.0%,57.5%,46.2%,54.0%,41.4%,43.8%,25.0%
