Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W60 Concord MA SF,L vs Dolehide,0.86,0.74,57.0,2.4,-,77.1%,-,63.6%,30.6%,20.0%
2019 W60 Concord MA QF,W vs Kiick,0.87,1.44,43.2,2.6,-,70.0%,-,50.0%,73.1%,57.7%
2019 W60 Concord MA R32,W vs Stollar,1.11,1.59,47.0,3.2,-,66.7%,-,63.0%,53.6%,46.2%
2019 W25 Stuttgart Vaihingen QF,W vs Detiuc,1.04,1.71,40.5,2.2,-,69.0%,-,55.6%,53.8%,71.4%
2019 W25 Darmstadt F,W vs Tauson,1.13,1.60,46.1,2.0,-,75.8%,-,61.3%,42.4%,46.7%
2019 W25 Darmstadt SF,W vs Wagner,1.18,1.19,80.1,18.3,-,56.5%,-,53.4%,50.9%,39.2%
2019 W25 Darmstadt R16,W vs Piter,1.23,2.48,35.5,2.0,-,65.0%,-,61.1%,81.0%,66.7%
2019 W25 Darmstadt R32,W vs Gerlach,0.83,2.31,37.1,2.0,-,70.0%,-,84.2%,56.5%,72.7%
2019 W100 Bonita Springs FL R32,L vs Townsend,0.99,0.59,50.9,2.0,0.0%,50.0%,0.0%,51.9%,24.0%,34.8%
2019 W25 Osprey FL SF,L vs Arconada,0.90,0.90,80.0,36.7,0.0%,52.7%,0.0%,48.0%,49.1%,50.0%
2019 W25 Osprey FL QF,W vs Zarazua,1.02,3.03,29.1,2.2,0.0%,84.2%,0.0%,78.9%,65.5%,42.3%
2019 W25 Osprey FL R16,W vs Boren,1.61,8.28,22.5,2.0,-,87.5%,-,80.0%,81.3%,84.6%
2019 W25 Osprey FL R32,W vs Ivanova,0.94,2.23,37.0,2.0,9.1%,68.2%,0.0%,84.2%,56.0%,59.1%
2019 W80 Dothan AL Q2,W vs Volynets,0.99,2.84,34.0,2.1,-,89.5%,-,68.8%,59.4%,55.2%
2019 W25 Jackson MS SF,L vs Li,0.92,0.76,49.2,2.1,0.0%,54.5%,0.0%,46.2%,32.6%,50.0%
2019 W25 Jackson MS QF,W vs Mihalikova,1.11,2.18,32.8,2.1,4.8%,61.9%,5.3%,73.7%,62.5%,65.0%
2019 W25 Jackson MS R16,W vs Laskutova,1.05,1.86,37.0,2.4,0.0%,60.0%,0.0%,69.6%,76.9%,45.5%
2019 W25 Jackson MS R32,W vs Mccray,0.96,1.78,37.9,2.0,11.5%,61.5%,0.0%,68.0%,65.2%,66.7%
2019 W25 Surprise AZ SF,L vs Gauff,0.70,0.72,44.8,2.2,0.0%,60.0%,0.0%,48.4%,42.1%,51.6%
2019 W25 Surprise AZ R16,W vs Bouzkova,1.02,1.37,52.9,2.5,0.0%,55.2%,0.0%,59.3%,54.8%,60.0%
2019 (27 matches),,1.03,1.30,52.4,2.5,1.9%,61.9%,0.6%,57.9%,52.1%,49.0%
2018 (7 matches),,0.99,0.92,53.6,2.6,1.8%,54.2%,3.2%,51.0%,43.2%,45.1%
2017 (11 matches),,1.05,1.03,58.9,3.0,0.7%,51.1%,0.5%,53.0%,45.1%,48.5%
2016 (35 matches),,0.99,0.97,56.7,2.6,3.0%,55.0%,3.1%,57.7%,43.2%,43.0%
2015 (25 matches),,1.02,1.16,58.9,2.9,2.4%,56.0%,1.8%,57.6%,48.8%,49.9%
Career (185 matches),,1.00,1.03,58.6,2.7,2.1%,55.4%,2.3%,55.0%,45.8%,46.3%
