Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,218,98,120,45.0%,224-267,45.6%,2152-2272,48.6%,16-23,41.0%,164,52.4%,32.1%,2.0%,5.8%,63.2%,59.5%,43.0%,53.4%,44.1%,48.8%,0.95
Clay,78,27,51,34.6%,74-107,40.9%,804-892,47.4%,6-14,30.0%,73,57.5%,27.5%,1.7%,5.8%,63.8%,59.4%,40.1%,52.4%,44.6%,48.5%,0.94
Grass,36,13,23,36.1%,36-50,41.9%,375-418,47.3%,6-4,60.0%,35,57.4%,42.6%,2.4%,5.2%,64.6%,62.2%,46.0%,56.5%,40.7%,48.7%,0.94
Carpet,6,2,4,33.3%,4-9,30.8%,46-64,41.8%,0-1,0.0%,2,-,-,1.4%,14.9%,56.8%,50.0%,21.9%,37.8%,37.8%,37.8%,0.61
Grand Slams,60,22,38,36.7%,54-86,38.6%,568-692,45.1%,7-4,63.6%,51,50.0%,16.7%,1.7%,5.4%,65.8%,59.2%,42.2%,53.3%,42.7%,48.0%,0.92
Premiers,82,29,53,35.4%,72-107,40.2%,762-875,46.5%,7-14,33.3%,78,40.0%,32.1%,2.1%,5.9%,62.3%,58.6%,41.5%,52.2%,43.9%,48.1%,0.92
Internationals,145,65,80,44.8%,154-178,46.4%,1514-1541,49.6%,8-21,27.6%,121,60.1%,34.7%,2.1%,5.5%,63.2%,61.0%,43.8%,54.7%,44.0%,49.4%,0.97
Finals,4,0,4,0.0%,1-8,11.1%,30-55,35.3%,0-1,0.0%,3,-,-,1.4%,7.0%,59.3%,52.8%,32.2%,44.4%,34.0%,40.2%,0.61
Semi-finals,6,4,2,66.7%,8-5,61.5%,68-58,54.0%,0-1,0.0%,5,-,-,0.9%,4.2%,62.7%,59.1%,53.2%,56.9%,47.1%,51.5%,1.09
Quarter-finals,19,6,13,31.6%,14-27,34.1%,158-203,43.8%,1-2,33.3%,16,-,-,1.7%,6.0%,61.0%,61.6%,42.0%,54.0%,40.5%,47.3%,0.88
vs Righties,302,120,182,39.7%,294-392,42.9%,2984-3259,47.8%,24-38,38.7%,246,54.8%,31.6%,1.9%,5.8%,63.5%,59.8%,42.6%,53.5%,43.5%,48.5%,0.94
vs Lefties,30,15,15,50.0%,34-37,47.9%,320-331,49.2%,2-3,40.0%,23,53.8%,30.8%,2.1%,4.8%,64.4%,59.3%,41.1%,52.8%,44.9%,48.8%,0.95
vs Top 10,24,1,23,4.2%,4-46,8.0%,140-292,32.4%,0-1,0.0%,21,45.5%,38.2%,1.2%,6.3%,64.7%,54.4%,36.8%,48.2%,38.1%,43.2%,0.73
