Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,5,0,5,0.0%,0-10,0.0%,31-64,32.6%,0-1,0.0%,5,46.8%,19.1%,0.9%,7.1%,60.6%,56.9%,35.9%,48.6%,36.5%,42.7%,0.71,R32 (3x)
2022,12,4,8,33.3%,10-17,37.0%,116-133,46.6%,0-4,0.0%,12,59.7%,36.1%,1.1%,5.2%,67.4%,58.6%,39.7%,52.5%,42.5%,47.4%,0.89,R16 (Rabat)
2021,18,10,8,55.6%,22-20,52.4%,198-197,50.1%,5-2,71.4%,18,63.2%,36.9%,0.5%,4.7%,65.2%,60.7%,45.6%,55.4%,44.9%,50.1%,1.01,F (Gdynia)
2020,1,0,1,0.0%,0-2,0.0%,6-12,33.3%,0-0,-,1,44.4%,22.2%,0.0%,8.6%,53.4%,45.2%,44.4%,44.8%,39.4%,41.9%,0.71,R32 (Monterrey)
2019,6,1,5,16.7%,2-9,18.2%,37-61,37.8%,0-1,0.0%,6,52.9%,21.6%,0.0%,7.4%,58.6%,55.1%,42.9%,50.0%,37.0%,43.7%,0.74,R32 (4x)
2018,7,2,5,28.6%,4-11,26.7%,54-76,41.5%,0-1,0.0%,7,47.6%,36.4%,0.7%,4.3%,66.5%,54.0%,40.3%,49.4%,44.7%,47.0%,0.88,QF (Hong Kong)
2017,15,3,12,20.0%,9-24,27.3%,128-183,41.2%,1-1,50.0%,15,52.8%,31.1%,1.2%,3.5%,68.1%,54.7%,42.0%,50.6%,42.0%,46.3%,0.85,
2016,21,12,9,57.1%,26-25,51.0%,235-239,49.6%,1-4,20.0%,21,58.7%,40.6%,0.7%,5.5%,62.6%,59.1%,43.9%,53.4%,45.9%,49.7%,0.99,SF (Montreal)
2015,5,1,4,20.0%,5-9,35.7%,64-77,45.4%,1-1,50.0%,4,53.7%,36.4%,0.0%,5.9%,68.6%,57.2%,50.5%,55.1%,42.5%,48.6%,0.95,R32 (4x)
2014,8,4,4,50.0%,10-9,52.6%,85-82,50.9%,0-2,0.0%,3,-,-,0.5%,3.5%,61.5%,61.0%,42.9%,54.0%,43.4%,48.6%,0.94,SF (Bucharest)
2013,1,0,1,0.0%,1-2,33.3%,15-17,46.9%,0-1,0.0%,1,-,-,0.0%,7.9%,60.4%,55.7%,32.5%,46.5%,49.0%,47.7%,0.92,R32 (Luxembourg)
2011,4,2,2,50.0%,4-4,50.0%,35-39,47.3%,1-0,100.0%,4,-,-,0.0%,2.9%,65.7%,57.2%,48.2%,54.1%,42.3%,48.0%,0.92,R16 (2x)
2010,4,0,4,0.0%,0-8,0.0%,15-48,23.8%,0-0,-,3,-,-,0.0%,7.7%,67.3%,50.5%,29.4%,43.6%,35.1%,39.5%,0.62,
2009,4,1,3,25.0%,2-7,22.2%,41-51,44.6%,0-2,0.0%,4,-,-,0.7%,5.1%,63.4%,52.6%,50.0%,51.6%,43.0%,47.1%,0.89,R32 (2x)
2008,1,1,0,100.0%,2-1,66.7%,14-11,56.0%,0-0,-,0,,,,,,,,,,,,
Career,112,41,71,36.6%,97-158,38.0%,1074-1290,45.4%,9-20,31.0%,104,56.8%,34.9%,0.7%,5.1%,64.7%,57.4%,43.0%,52.3%,43.2%,47.7%,0.91,
