Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2019 W25 Corroios Seixal R32,W vs Tahan,1.21,1.52,39.2,2.0,-,70.3%,-,43.8%,59.3%,46.2%
2019 W60 Stare Splavy R16,L vs Hradecka,0.92,0.75,56.9,2.5,-,38.2%,-,67.7%,37.8%,39.4%
2019 Roland Garros R64,L vs Pliskova,1.33,0.53,39.8,2.2,-,37.5%,-,45.5%,22.7%,23.8%
2019 W80 Dothan AL F,W vs Davis,1.08,1.16,63.6,11.3,-,57.7%,-,53.2%,39.3%,56.4%
2019 W80 Dothan AL SF,W vs Di Lorenzo,1.02,1.16,66.6,3.3,-,57.8%,-,48.8%,50.0%,56.3%
2019 W80 Dothan AL QF,W vs Birrell,1.05,1.34,55.0,2.4,-,56.4%,-,66.7%,58.3%,39.4%
2019 W80 Dothan AL Q2,W vs Piter,1.39,2.84,27.8,2.0,-,77.3%,-,66.7%,57.1%,57.1%
2019 W80 Dothan AL Q1,W vs Glatch,0.98,1.74,40.0,2.1,-,57.1%,-,76.9%,60.0%,58.3%
2019 W25 Pelham AL R32,W vs Arconada,1.00,1.23,60.9,2.4,0.0%,60.4%,0.0%,63.6%,49.0%,44.7%
2019 Monterrey R32,L vs Kerber,1.03,0.79,56.9,2.4,0.0%,52.4%,0.0%,37.8%,42.9%,40.6%
2019 Monterrey Q3,W vs Ruse,1.14,1.71,48.4,2.2,0.0%,53.8%,0.0%,82.6%,46.2%,52.2%
2019 Monterrey Q2,W vs Guarachi,1.19,2.48,31.0,2.0,0.0%,70.0%,0.0%,66.7%,69.6%,61.9%
2019 Monterrey Q1,W vs Mchale,1.14,1.51,50.3,2.1,0.0%,64.3%,0.0%,68.0%,47.1%,42.4%
2019 W25 Trnava R16,L vs Zavatska,0.98,0.90,68.3,4.1,0.0%,59.1%,0.0%,40.0%,41.9%,50.0%
2019 W25 Trnava R32,W vs Rosca,1.05,1.84,42.6,2.0,8.0%,72.0%,0.0%,65.2%,45.8%,65.0%
2019 W25 Trnava F,L vs Hradecka,1.03,0.89,88.6,3.1,-,51.5%,-,53.8%,31.5%,51.0%
2019 W25 Trnava QF,W vs Radanovic,1.08,1.50,47.3,2.7,2.9%,65.7%,6.1%,57.6%,42.3%,65.2%
2019 W25 Trnava R16,W vs Rosca,1.00,2.09,33.3,2.0,5.6%,66.7%,6.3%,68.8%,73.9%,60.9%
2018 Houston R32,L vs Davis,0.98,0.69,50.6,2.9,0.0%,37.9%,0.0%,51.9%,44.8%,33.3%
2018 Houston Q2,W vs Chirico,1.12,1.24,61.3,2.7,0.0%,63.2%,0.0%,52.9%,46.8%,45.2%
2019 (18 matches),,1.07,1.24,55.7,2.5,1.4%,58.3%,1.2%,57.6%,47.0%,50.2%
2018 (19 matches),,0.98,0.94,49.7,2.5,1.6%,54.1%,1.1%,50.7%,45.1%,45.7%
2017 (16 matches),,0.96,0.86,65.0,2.9,0.4%,52.5%,1.5%,51.1%,43.0%,42.5%
2016 (40 matches),,1.03,1.07,56.8,2.8,1.0%,55.7%,1.1%,53.8%,46.4%,47.5%
2015 (17 matches),,0.99,1.12,60.2,2.6,0.2%,55.5%,0.8%,54.6%,52.4%,48.8%
Career (151 matches),,1.02,1.05,57.1,2.6,0.7%,54.4%,1.0%,53.0%,47.4%,47.8%
