Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,6,4,2,66.7%,9-5,64.3%,69-63,52.3%,2-0,100.0%,0,,,,,,,,,,,,SF (W60 Trnava)
2022,2,1,1,50.0%,2-2,50.0%,21-18,53.8%,0-0,-,2,65.2%,45.5%,0.7%,4.6%,58.3%,60.2%,44.4%,53.6%,50.3%,52.0%,1.09,R16 (Valencia 125)
2021,26,16,10,61.5%,36-24,60.0%,292-263,52.6%,6-1,85.7%,3,52.8%,40.5%,0.4%,9.5%,61.2%,60.1%,34.0%,50.0%,45.9%,47.9%,0.92,F (W100+H Dubai)
2020,19,14,5,73.7%,29-12,70.7%,215-155,58.1%,1-2,33.3%,7,73.0%,60.0%,1.7%,5.5%,61.1%,69.1%,46.0%,60.1%,53.7%,56.8%,1.35,W (Prague)
2019,23,13,10,56.5%,28-25,52.8%,260-238,52.2%,3-2,60.0%,0,,,,,,,,,,,,W (W80 Dothan AL)
2018,16,10,6,62.5%,22-13,62.9%,178-155,53.5%,3-1,75.0%,2,41.2%,26.3%,0.0%,3.1%,65.6%,44.4%,45.5%,44.8%,38.3%,41.4%,0.69,F (Irapuato $25K)
2017,1,0,1,0.0%,1-2,33.3%,15-16,48.4%,0-0,-,0,,,,,,,,,,,,R32 (Ilkley $100K)
2016,4,1,3,25.0%,3-7,30.0%,41-48,46.1%,0-1,0.0%,0,,,,,,,,,,,,R16 (Budapest $100K)
2015,41,29,12,70.7%,62-30,67.4%,477-367,56.5%,8-4,66.7%,0,,,,,,,,,,,,W (3x)
2014,29,20,9,69.0%,41-21,66.1%,321-241,57.1%,4-1,80.0%,1,-,-,1.6%,14.1%,43.8%,53.6%,50.0%,51.6%,32.7%,43.1%,0.67,W (2x)
2013,57,40,17,70.2%,86-49,63.7%,676-591,53.4%,11-6,64.7%,0,,,,,,,,,,,,W (2x)
2012,32,19,13,59.4%,41-31,56.9%,335-309,52.0%,3-2,60.0%,0,,,,,,,,,,,,W (2x)
2011,33,12,21,36.4%,29-45,39.2%,312-362,46.3%,2-6,25.0%,0,,,,,,,,,,,,QF (3x)
2010,46,27,19,58.7%,61-48,56.0%,544-486,52.8%,7-5,58.3%,0,,,,,,,,,,,,F (2x)
2009,47,28,19,59.6%,62-43,59.0%,506-456,52.6%,4-6,40.0%,0,,,,,,,,,,,,F (2x)
2008,46,28,18,60.9%,60-48,55.6%,536-477,52.9%,7-10,41.2%,0,,,,,,,,,,,,F (3x)
2007,20,13,7,65.0%,27-14,65.9%,201-151,57.1%,2-0,100.0%,0,,,,,,,,,,,,W (Michalovce 10K)
2006,4,2,2,50.0%,4-5,44.4%,41-42,49.4%,1-1,50.0%,0,,,,,,,,,,,,QF (Bratislava 10K)
Career,452,277,175,61.3%,603-424,58.7%,5040-4438,53.2%,64-48,57.1%,15,62.6%,48.3%,1.0%,6.7%,60.0%,62.1%,43.2%,54.5%,48.6%,51.5%,1.07,
