Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Borges,101.5,115.4,6.7,118.3,106.8,124,99,88.9,7.9,86.6,91.5,101,64
2024 US Open R128,W vs Tsitsipas,106.2,118.5,5.2,120.6,116.7,127,95,93.1,5.8,97.8,94.8,123,83
2024 Wimbledon R128,W vs Auger Aliassime,112.7,119.8,3.9,121.7,116.1,127,107,100.0,7.2,105.6,93.7,119,81
2023 US Open R128,L vs Hsu,109.7,115.8,5.9,119.9,112.5,125,86,97.0,8.4,106.5,96.7,125,85
2022 US Open R128,L vs Kyrgios,115.3,121.9,5.0,122.9,119.7,130,111,98.7,8.7,111.8,,120,87
2022 Wimbledon R64,L vs Djokovic,113.9,123.2,5.1,124.3,121.4,130,109,95.6,6.9,110.5,92.0,113,85
2017 US Open R128,L vs Tipsarevic,109.7,117.0,6.0,120.1,113.6,125,89,96.5,5.9,103.9,102.0,109,83
2017 Wimbledon R128,L vs Del Potro,111.8,120.5,4.6,122.2,118.3,127,97,99.2,3.9,109.0,100.8,109,92
2017 Roland Garros R128,L vs Nishikori,112.4,121.7,4.9,,,128,101,98.7,6.7,,,115,86
2015 US Open R128,L vs Gasquet,104.4,111.9,19.0,,,131,69,94.1,9.5,,,115,66
2015 Roland Garros R32,L vs Djokovic,114.0,119.8,7.5,,,128,87,99.2,6.8,,,113,86
2015 Roland Garros R64,W vs Tomic,110.5,118.6,6.0,,,126,88,97.0,5.5,,,109,87
2015 Australian Open R64,L vs Groth,109.1,117.0,8.2,,,128,87,94.5,5.8,,,106,83
2015 Australian Open R128,W vs Gulbis,109.0,116.6,9.5,,,126,62,97.0,6.7,,,119,83
2014 Australian Open R64,L vs Nadal,109.6,,,,,126,,,,,,,90
2014 Australian Open R128,W vs Sijsling,105.2,,,,,126,,,,,,,74
Career (16 matches),,109.5,118.3,6.8,121.4,115.8,131,62,96.1,6.7,100.6,96.2,125,64
