Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Davis Cup RR,W vs Shelton,76% (13/17),27% (3/11),2/9,1/7,75% (3/4),4/5,4/4,87% (13/15),20% (3/15)
2024 US Open R64,L vs Borges,62% (13/21),17% (1/6),0/0,0/0,67% (8/12),1/4,1/2,- (0/0),- (0/0)
2024 US Open R128,W vs Tsitsipas,76% (19/25),50% (4/8),3/7,1/1,67% (6/9),1/2,0/0,67% (4/6),50% (3/6)
2024 Canada R32,L vs Hurkacz,67% (14/21),14% (1/7),1/2,0/0,75% (3/4),3/5,2/3,71% (5/7),14% (1/7)
2024 Canada R64,W vs Monfils,73% (8/11),36% (4/11),2/4,1/2,67% (2/3),0/0,0/0,- (0/0),- (0/0)
2024 Wimbledon R128,W vs Auger Aliassime,86% (24/28),30% (3/10),3/5,1/2,63% (5/8),4/6,4/4,60% (6/10),50% (5/10)
2024 Roland Garros R128,W vs Popyrin,68% (21/31),43% (6/14),3/6,1/1,58% (7/12),3/5,0/0,67% (6/9),44% (4/9)
2024 Indian Wells R64,L vs Sinner,43% (3/7),0% (0/1),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2024 Los Cabos QF,L vs Zverev,78% (7/9),0% (0/12),0/0,0/0,33% (1/3),6/8,2/3,- (0/0),- (0/0)
2024 Brisbane R32,L vs Hijikata,89% (8/9),0% (0/2),0/2,0/0,50% (2/4),2/4,0/1,67% (6/9),22% (2/9)
2023 Shanghai R64,L vs Hurkacz,63% (10/16),0% (0/1),0/0,0/0,0% (0/1),4/6,2/3,83% (5/6),0% (0/6)
2023 US Open R128,L vs Hsu,68% (15/22),14% (1/7),1/4,0/0,77% (10/13),2/5,0/1,- (0/0),- (0/0)
2023 Cincinnati R64,L vs Hurkacz,50% (17/34),14% (1/7),1/2,0/0,100% (8/8),2/4,1/2,38% (3/8),0% (0/9)
2023 Rome R64,L vs Sinner,71% (5/7),- (0/0),0/0,0/0,40% (2/5),1/3,1/2,- (0/0),- (0/0)
2023 Miami R64,L vs Hurkacz,63% (17/27),33% (1/3),1/7,0/5,88% (7/8),6/8,0/1,65% (17/26),31% (8/26)
2023 Miami R128,W vs Bergs,67% (14/21),50% (2/4),2/3,1/1,60% (3/5),5/6,3/3,75% (6/8),38% (3/8)
2023 Indian Wells R64,L vs Alcaraz,86% (6/7),- (0/0),0/0,0/0,67% (6/9),2/4,2/3,- (0/0),- (0/0)
2023 Manama CH F,W vs Shelbayh,69% (9/13),33% (3/9),2/4,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2023 Australian Open R64,L vs Murray,56% (22/39),29% (4/14),2/8,0/0,77% (17/22),0/3,0/1,58% (7/12),45% (5/11)
2023 Adelaide 1 R16,L vs Sinner,45% (9/20),14% (1/7),0/0,0/0,33% (1/3),0/2,0/1,50% (2/4),0% (0/5)
2024 (10 matches),,72.6%,26.8%,40.0%,38.5%,60.0%,58.5%,72.2%,71.4%,32.1%
2023 (10 matches),,60.2%,25.0%,32.1%,28.6%,74.0%,53.7%,52.9%,62.5%,24.6%
2022 (5 matches),,66.0%,32.1%,53.8%,50.0%,69.2%,42.9%,33.3%,73.3%,22.6%
2021 (3 matches),,59.4%,61.9%,77.8%,50.0%,75.9%,50.0%,50.0%,66.7%,50.0%
2019 (5 matches),,73.2%,48.4%,69.2%,100.0%,73.1%,55.6%,66.7%,63.6%,28.6%
Career (125 matches),,66.2%,37.8%,54.5%,54.5%,65.8%,50.7%,52.8%,65.9%,34.0%
