Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,16,14,2,87.5%,28-7,80.0%,201-141,58.8%,7-2,77.8%,16,85.1%,30.9%,12.9%,3.7%,59.2%,76.5%,55.1%,67.8%,42.1%,54.2%,1.31,W (2x)
2023,23,15,8,65.2%,33-17,66.0%,276-222,55.4%,3-7,30.0%,23,88.3%,22.5%,11.7%,3.2%,63.1%,76.8%,51.0%,67.3%,37.0%,51.9%,1.13,W (Manama)
2022,1,0,1,0.0%,0-2,0.0%,9-13,40.9%,0-1,0.0%,1,90.0%,0.0%,11.9%,1.7%,67.8%,82.5%,52.6%,72.9%,27.0%,47.4%,1.00,R32 (Surbiton)
2021,38,27,11,71.1%,57-33,63.3%,493-401,55.1%,9-12,42.9%,38,83.6%,27.4%,10.6%,3.2%,61.6%,76.2%,50.4%,66.3%,39.7%,52.6%,1.18,W (Biella 6)
2019,17,12,5,70.6%,24-8,75.0%,182-132,58.0%,4-1,80.0%,15,89.2%,27.4%,12.7%,3.5%,60.7%,78.0%,53.4%,68.3%,40.4%,54.1%,1.28,F (Tiburon)
2018,20,14,6,70.0%,30-11,73.2%,226-169,57.2%,4-1,80.0%,18,87.2%,26.7%,14.4%,5.3%,58.6%,81.2%,48.6%,67.7%,38.7%,53.0%,1.20,W (2x)
2015,5,5,0,100.0%,9-2,81.8%,62-47,56.9%,1-0,100.0%,5,94.5%,21.4%,7.6%,3.7%,63.5%,77.2%,57.4%,70.0%,35.4%,52.8%,1.18,W (Bordeaux)
2014,23,14,9,60.9%,29-22,56.9%,259-230,53.0%,3-5,37.5%,23,80.6%,26.6%,9.5%,5.6%,56.6%,75.7%,49.5%,64.3%,39.0%,51.2%,1.09,SF (2x)
2013,8,4,4,50.0%,11-9,55.0%,98-90,52.1%,2-1,66.7%,7,78.6%,21.2%,9.3%,6.2%,53.8%,75.5%,50.6%,64.0%,37.4%,50.5%,1.04,R16 (4x)
Career,151,105,46,69.5%,221-111,66.6%,1806-1445,55.6%,33-30,52.4%,146,85.2%,26.1%,11.3%,4.0%,60.1%,77.1%,51.1%,66.7%,39.1%,52.5%,1.17,
