Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2024 Davis Cup Finals RR,W vs Shelton,50.9%,64.3%,4.5%,1/4,2.23,28.6%,48.3%,64.3%,2.3%,2.03,46.7%,66.7%,64.3%,14.3%,2.53,0.0%
2024 US Open R128,W vs Tsitsipas,53.7%,58.3%,5.2%,3/4,2.38,8.9%,51.5%,61.8%,4.5%,2.17,15.6%,67.9%,55.3%,7.1%,2.52,4.3%
2024 Canada R64,L vs Hurkacz,63.7%,36.9%,4.9%,2/3,2.08,19.2%,54.5%,30.0%,5.5%,2.15,33.3%,83.3%,42.9%,4.8%,1.98,0.0%
2024 Canada R64,W vs Monfils,65.0%,56.4%,0.0%,0/0,-,12.5%,54.5%,50.0%,0.0%,-,11.8%,95.5%,61.9%,0.0%,-,13.3%
2024 Roland Garros R128,W vs Popyrin,77.2%,45.7%,4.2%,7/0,1.91,5.1%,75.0%,43.6%,1.0%,1.87,7.9%,91.1%,49.0%,10.7%,1.97,2.4%
2024 Indian Wells R64,L vs Sinner,72.3%,35.3%,4.3%,1/1,2.24,0.0%,58.6%,41.2%,0.0%,2.53,0.0%,94.4%,29.4%,11.1%,1.97,0.0%
2024 Los Cabos QF,L vs Zverev,80.5%,39.4%,2.4%,2/0,2.41,2.9%,76.9%,32.5%,3.8%,2.50,5.0%,96.3%,50.0%,0.0%,2.30,0.0%
2024 Brisbane R32,L vs Hijikata,67.2%,37.8%,0.0%,0/0,2.30,0.0%,53.8%,28.6%,0.0%,2.29,0.0%,88.9%,45.8%,0.0%,2.32,0.0%
2023 Shanghai R64,L vs Hurkacz,52.9%,43.2%,4.3%,3/0,2.36,13.2%,38.8%,36.8%,2.0%,1.97,26.3%,90.0%,50.0%,10.0%,2.74,0.0%
2023 Cincinnati R64,L vs Hurkacz,67.9%,36.8%,3.6%,3/1,2.30,14.0%,65.7%,30.4%,1.4%,2.15,25.5%,76.9%,46.7%,7.7%,2.46,2.0%
2023 Rome R64,L vs Sinner,72.5%,13.8%,0.0%,0/0,2.50,0.0%,74.1%,10.0%,0.0%,2.56,0.0%,69.2%,22.2%,0.0%,2.44,0.0%
2023 Miami R64,L vs Hurkacz,51.6%,46.0%,4.1%,3/2,2.27,12.2%,45.6%,46.3%,1.1%,2.14,18.2%,73.3%,45.5%,13.3%,2.46,2.9%
2023 Miami R128,W vs Bergs,67.0%,44.4%,8.5%,4/4,2.16,18.8%,61.9%,43.6%,1.6%,2.07,26.3%,82.8%,45.8%,24.1%,2.27,7.7%
2023 Indian Wells R64,L vs Alcaraz,59.1%,23.1%,2.3%,0/1,2.13,0.0%,57.1%,31.3%,0.0%,2.35,0.0%,66.7%,10.0%,6.7%,1.89,0.0%
2023 Manama CH F,W vs Shelbayh,76.2%,58.3%,7.9%,2/3,2.20,23.3%,74.4%,65.5%,2.6%,2.26,41.2%,82.6%,47.4%,17.4%,2.12,0.0%
2023 Australian Open R64,L vs Murray,76.0%,43.9%,3.8%,4/3,2.36,29.0%,72.3%,39.5%,4.2%,2.32,44.8%,86.9%,50.9%,3.3%,2.43,2.0%
2023 Adelaide R16,L vs Sinner,75.6%,40.7%,2.6%,0/2,2.11,2.4%,74.1%,41.9%,3.4%,2.04,4.3%,88.9%,37.5%,0.0%,2.18,0.0%
2022 Adelaide F,W vs Rinderknech,58.7%,49.2%,2.9%,1/2,-,8.0%,41.2%,46.4%,4.4%,-,11.4%,91.7%,51.5%,0.0%,-,0.0%
2022 Adelaide SF,W vs Cilic,66.7%,47.0%,4.0%,4/0,-,17.5%,56.1%,46.9%,3.5%,-,29.4%,91.9%,47.1%,5.4%,-,0.0%
2022 Adelaide QF,W vs Vukic,73.7%,52.1%,5.1%,2/3,-,19.5%,60.7%,54.1%,4.9%,-,35.0%,94.7%,50.0%,5.3%,-,4.8%
Career (28 matches),,64.5%,43.9%,4.2%,55.2%,2.25,17.4%,58.0%,41.3%,2.9%,2.21,27.5%,83.5%,47.5%,7.3%,2.30,5.1%
