Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Davis Cup RR,W vs Shelton,1.13,1.46,114.9,3.2,21.6%,70.6%,17.4%,76.1%,28.1%,41.5%
2024 US Open R64,L vs Borges,0.98,0.67,34.7,2.4,10.2%,54.2%,7.3%,67.3%,19.6%,34.7%
2024 US Open R128,W vs Tsitsipas,1.08,1.23,45.8,2.3,10.8%,64.9%,13.4%,70.1%,31.4%,43.8%
2024 Canada R32,L vs Hurkacz,0.85,0.85,90.1,5.4,12.2%,69.4%,20.9%,74.4%,30.2%,26.5%
2024 Canada R64,W vs Monfils,1.30,1.69,40.1,2.1,6.9%,62.1%,7.7%,69.2%,46.9%,42.9%
2024 Wimbledon R128,W vs Auger Aliassime,1.15,1.22,43.5,21.6,13.3%,66.3%,11.1%,76.4%,29.2%,32.5%
2024 Roland Garros R128,W vs Popyrin,0.93,1.21,53.0,5.1,4.9%,66.7%,12.3%,72.6%,39.8%,39.2%
2024 Indian Wells R64,L vs Sinner,1.06,0.49,41.9,2.3,21.7%,56.5%,9.5%,33.3%,28.0%,22.7%
2024 Los Cabos QF,L vs Zverev,0.75,0.70,48.2,2.3,13.8%,69.0%,8.3%,54.2%,33.3%,37.5%
2024 Brisbane R32,L vs Hijikata,0.89,0.74,65.0,3.2,31.3%,59.4%,20.0%,76.7%,22.2%,32.3%
2023 Shanghai R64,L vs Hurkacz,0.81,0.78,44.8,2.3,11.4%,80.0%,6.9%,69.0%,25.0%,23.5%
2023 US Open R128,L vs Hsu,0.93,0.65,29.0,2.1,15.9%,57.1%,10.5%,66.7%,23.7%,30.2%
2023 Cincinnati R64,L vs Hurkacz,0.97,0.74,77.4,2.7,4.2%,61.1%,1.4%,66.7%,25.9%,29.6%
2023 Rome R64,L vs Sinner,0.79,0.18,31.6,2.0,4.0%,48.0%,4.2%,62.5%,15.0%,5.0%
2023 Miami R64,L vs Hurkacz,1.06,0.82,96.4,17.2,11.8%,61.8%,20.0%,72.9%,23.1%,28.1%
2023 Miami R128,W vs Bergs,1.17,1.16,89.3,8.6,9.6%,67.3%,12.8%,68.1%,27.5%,37.2%
2023 Indian Wells R64,L vs Alcaraz,0.90,0.35,36.6,2.0,9.7%,58.1%,10.7%,60.7%,17.4%,14.3%
2023 Manama CH F,W vs Shelbayh,1.06,1.79,48.1,2.3,13.3%,76.7%,27.6%,69.0%,45.5%,46.7%
2023 Australian Open R64,L vs Murray,0.94,0.87,57.3,61.7,17.9%,66.0%,18.2%,58.6%,34.0%,36.0%
2023 Adelaide 1 R16,L vs Sinner,0.82,0.75,51.4,2.7,23.1%,64.1%,0.0%,63.6%,29.3%,37.8%
2024 (10 matches),,1.01,1.03,57.7,3.1,13.1%,64.5%,12.9%,70.0%,31.1%,36.2%
2023 (10 matches),,0.96,0.80,61.0,3.0,12.7%,63.9%,12.2%,65.6%,27.7%,31.0%
2022 (5 matches),,0.96,0.95,41.8,2.9,16.9%,70.2%,16.4%,69.9%,30.6%,28.5%
2021 (3 matches),,1.23,1.34,45.0,2.4,13.5%,66.9%,15.5%,64.2%,33.6%,41.8%
2019 (5 matches),,1.12,1.28,51.3,2.5,6.1%,72.4%,5.3%,65.3%,36.6%,33.8%
Career (125 matches),,1.03,1.02,52.8,2.8,10.7%,65.4%,10.7%,66.1%,33.3%,34.5%
