Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Wimbledon R128,L vs Alcaraz,0.92,0.88,50.7,2.7,0.0%,58.6%,1.2%,63.0%,30.9%,44.6%
2024 US Open R128,L vs Machac,0.94,0.56,28.9,2.5,5.0%,57.5%,2.8%,47.2%,25.6%,30.8%
2024 Gstaad QF,L vs Tsitsipas,0.91,0.61,44.3,2.0,7.7%,61.5%,4.8%,42.9%,35.7%,26.1%
2024 Wimbledon R32,L vs Bautista Agut,0.95,0.92,62.1,5.7,14.0%,66.0%,9.3%,55.7%,42.1%,32.9%
2024 Wimbledon R64,W vs Ruud,1.26,1.17,38.2,2.2,4.7%,60.5%,4.8%,63.9%,32.4%,37.9%
2024 Wimbledon R128,W vs Van Assche,1.16,1.42,33.6,2.3,9.4%,64.2%,13.2%,62.3%,37.7%,53.2%
2024 Rome R64,L vs Fritz,0.84,0.65,52.8,2.4,10.7%,67.9%,0.0%,60.9%,28.1%,26.7%
2023 Rome R32,L vs Rune,0.61,0.44,28.4,2.1,3.8%,53.8%,0.0%,52.0%,44.4%,23.1%
2023 Rome R128,W vs Murray,1.14,1.28,48.2,2.2,7.0%,59.6%,3.7%,63.0%,41.1%,45.8%
2022 US Open R64,L vs Nadal,1.08,0.81,36.4,6.0,1.9%,44.2%,0.0%,48.9%,44.7%,35.0%
2022 US Open R128,W vs Karatsev,1.25,1.17,44.3,10.4,10.7%,70.2%,5.2%,48.1%,29.0%,47.6%
2022 Canada R64,L vs Rune,0.83,0.75,52.6,2.1,0.0%,64.7%,3.2%,61.3%,43.9%,21.6%
2022 Wimbledon R128,L vs Griekspoor,0.97,0.74,40.1,3.5,11.3%,79.0%,9.4%,49.1%,29.0%,23.2%
2022 Rome R64,W vs Thiem,1.32,1.26,61.7,2.6,2.4%,66.7%,0.0%,63.4%,38.9%,27.3%
2022 Belgrade  SF,L vs Rublev,0.75,0.30,28.8,2.1,4.0%,52.0%,0.0%,47.6%,29.2%,9.5%
2022 Miami R32,L vs Kyrgios,0.83,0.36,37.7,2.0,3.6%,53.6%,4.0%,64.0%,8.7%,28.6%
2022 Rio de Janeiro SF,L vs Alcaraz,0.88,0.71,47.6,2.0,0.0%,51.4%,3.0%,57.6%,30.0%,44.4%
2022 Australian Open R128,L vs Griekspoor,0.90,0.51,26.0,2.0,4.5%,54.5%,2.5%,60.0%,31.0%,16.2%
2022 Sydney R16,L vs Nakashima,1.03,0.75,71.8,2.7,2.0%,60.8%,8.2%,59.2%,35.9%,22.2%
2021 US Open R128,L vs Pospisil,0.94,0.88,58.3,9.4,8.7%,62.3%,3.2%,63.5%,28.6%,41.8%
2025 (1 matches),,0.92,0.88,50.7,2.7,0.0%,58.6%,1.2%,63.0%,30.9%,44.6%
2024 (6 matches),,1.05,0.94,45.3,2.5,9.0%,63.1%,7.0%,57.5%,35.1%,35.9%
2023 (2 matches),,0.97,0.94,41.8,2.2,6.0%,57.8%,2.5%,59.5%,42.2%,37.8%
2022 (10 matches),,1.02,0.77,45.3,2.7,5.0%,61.7%,4.1%,54.9%,32.9%,29.5%
2021 (12 matches),,1.09,1.08,37.2,2.4,5.7%,64.4%,2.4%,58.8%,36.3%,39.3%
Career (465 matches),,1.06,1.05,49.7,2.8,4.0%,61.8%,2.9%,59.3%,39.0%,39.4%
