Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,7,0,7,0.0%,4-15,21.1%,69-109,38.8%,2-0,100.0%,7,64.0%,13.3%,0.9%,6.8%,54.3%,63.7%,51.0%,57.9%,33.7%,45.7%,0.80,R32 (3x)
2024,26,12,14,46.2%,31-38,44.9%,323-354,47.7%,4-6,40.0%,26,73.6%,22.8%,5.3%,5.8%,57.6%,69.3%,46.2%,59.5%,36.4%,48.1%,0.90,QF (2x)
2023,22,9,13,40.9%,27-30,47.4%,258-286,47.4%,8-1,88.9%,22,65.7%,28.1%,3.6%,5.9%,60.0%,64.7%,46.6%,57.5%,40.2%,48.9%,0.95,SF (Metz)
2022,43,19,24,44.2%,47-58,44.8%,495-542,47.7%,6-8,42.9%,42,71.9%,23.6%,4.1%,5.5%,58.8%,66.4%,49.2%,59.3%,37.1%,48.5%,0.91,SF (2x)
2021,46,22,24,47.8%,62-58,51.7%,567-584,49.3%,14-7,66.7%,43,73.5%,24.5%,3.6%,5.3%,59.8%,68.2%,48.2%,60.1%,38.5%,49.4%,0.97,F (Atp Cup)
2020,15,5,10,33.3%,18-27,40.0%,211-239,46.9%,6-4,60.0%,15,74.7%,18.3%,5.5%,4.3%,56.3%,69.9%,51.6%,61.9%,35.1%,48.6%,0.92,R16 (4x)
2019,55,31,24,56.4%,74-66,52.9%,687-689,49.9%,14-11,56.0%,53,74.0%,25.9%,5.0%,4.5%,60.5%,69.1%,48.6%,61.0%,38.6%,50.0%,0.99,W (Monte Carlo Masters)
2018,70,47,23,67.1%,115-75,60.5%,947-834,53.2%,8-10,44.4%,68,76.3%,30.6%,4.7%,4.5%,61.7%,68.1%,50.7%,61.4%,41.2%,51.4%,1.07,W (3x)
2017,59,36,23,61.0%,88-67,56.8%,760-742,50.6%,15-10,60.0%,59,75.2%,25.9%,4.1%,5.8%,58.6%,69.0%,50.2%,61.2%,38.9%,50.1%,1.00,W (Gstaad)
2016,49,26,23,53.1%,68-58,54.0%,608-572,51.5%,8-9,47.1%,49,73.4%,29.6%,4.1%,5.5%,56.4%,68.0%,49.9%,60.1%,39.8%,50.1%,1.00,W (Umag)
2015,58,32,26,55.2%,80-71,53.0%,730-710,50.7%,12-12,50.0%,55,73.5%,27.4%,4.4%,4.7%,58.4%,68.7%,49.3%,60.6%,39.3%,50.1%,1.00,F (2x)
2014,65,40,25,61.5%,98-74,57.0%,823-801,50.7%,12-5,70.6%,59,73.0%,27.5%,4.5%,5.2%,58.9%,69.1%,48.1%,60.5%,39.2%,49.7%,0.99,W (Vina del Mar)
2013,69,42,27,60.9%,98-72,57.6%,828-775,51.7%,14-10,58.3%,67,72.9%,30.5%,3.6%,4.3%,59.9%,66.8%,49.8%,60.0%,41.2%,50.6%,1.03,W (2x)
2012,47,22,25,46.8%,58-67,46.4%,589-628,48.4%,10-6,62.5%,46,69.2%,25.9%,2.9%,3.6%,64.6%,64.2%,48.2%,58.5%,38.7%,48.9%,0.93,F (2x)
2011,53,25,28,47.2%,67-68,49.6%,628-650,49.1%,9-5,64.3%,49,68.2%,29.0%,3.6%,5.6%,58.6%,66.2%,45.7%,57.7%,40.0%,49.1%,0.95,SF (2x)
2010,42,16,26,38.1%,45-69,39.5%,503-591,46.0%,6-6,50.0%,39,65.9%,24.7%,3.4%,5.6%,59.0%,66.0%,43.5%,56.8%,39.3%,48.1%,0.91,QF (Costa Do Sauipe)
2009,46,20,26,43.5%,48-68,41.4%,509-598,46.0%,11-8,57.9%,43,65.7%,24.9%,4.1%,5.2%,58.5%,64.6%,46.0%,56.9%,38.1%,47.6%,0.88,SF (Stuttgart)
2008,34,16,18,47.1%,35-46,43.2%,360-413,46.6%,3-9,25.0%,33,70.0%,25.6%,4.3%,5.3%,53.8%,70.1%,46.1%,59.0%,38.5%,48.9%,0.94,SF (3x)
2007,12,5,7,41.7%,13-16,44.8%,129-149,46.4%,3-3,50.0%,12,69.6%,23.4%,5.9%,4.9%,52.7%,69.9%,45.6%,58.4%,36.1%,47.6%,0.87,R16 (3x)
2006,7,2,5,28.6%,6-11,35.3%,77-94,45.0%,2-2,50.0%,7,68.3%,22.4%,2.5%,3.4%,53.1%,65.6%,48.0%,57.4%,37.1%,47.6%,0.87,R16 (2x)
2005,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-0,-,1,73.3%,18.8%,2.1%,6.2%,69.1%,64.2%,50.0%,59.8%,35.6%,47.5%,0.89,R32 (Palermo)
Career,826,427,399,51.7%,1083-1056,50.6%,10115-10377,49.4%,167-132,55.9%,795,71.9%,26.6%,4.1%,5.0%,59.0%,67.5%,48.3%,59.6%,39.0%,49.4%,0.97,
