Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2025 Wimbledon R128,L vs Alcaraz,1.8%,33.3%,15.1%,70.4%,12.7%,9.5%,0.0%,9.2%,19.4%,2.0%,11.1%,41,37
2024 Gstaad QF,L vs Tsitsipas,0.0%,-,7.1%,57.1%,16.7%,11.1%,0.0%,12.9%,20.0%,1.8%,50.0%,94,29
2024 Rome R64,L vs Fritz,4.2%,100.0%,8.8%,80.0%,8.2%,0.0%,0.0%,2.7%,12.5%,4.0%,100.0%,-4,-15
2023 Rome R32,L vs Rune,0.0%,-,10.6%,81.8%,8.9%,10.5%,0.0%,2.0%,10.0%,0.6%,100.0%,46,10
2023 Rome R128,W vs Murray,1.0%,100.0%,11.2%,83.3%,18.6%,28.6%,11.1%,9.4%,30.4%,3.7%,53.3%,10,7
2022 Canada R64,L vs Rune,4.7%,100.0%,18.2%,73.1%,9.7%,16.7%,0.0%,2.2%,10.0%,0.6%,50.0%,-42,-70
2022 Rome R64,W vs Thiem,0.0%,-,12.5%,84.2%,14.7%,7.1%,5.3%,4.6%,27.3%,1.5%,0.0%,-52,-54
2022 Belgrade SF,L vs Rublev,0.0%,-,8.8%,75.0%,10.1%,0.0%,50.0%,3.4%,15.4%,1.8%,0.0%,24,10
2022 Miami R32,L vs Kyrgios,0.0%,-,7.2%,100.0%,19.0%,33.3%,0.0%,9.6%,28.6%,0.7%,0.0%,37,16
2022 Rio de Janeiro SF,L vs Alcaraz,1.5%,100.0%,5.6%,75.0%,17.9%,11.5%,0.0%,7.2%,21.1%,1.7%,25.0%,80,47
2022 Australian Open R128,L vs Griekspoor,0.0%,-,7.4%,75.0%,13.3%,21.2%,0.0%,3.9%,14.3%,0.5%,100.0%,8,36
2022 Sydney R16,L vs Nakashima,0.0%,-,8.6%,93.3%,12.8%,17.6%,0.0%,6.1%,16.7%,1.7%,20.0%,45,33
2021 Monte Carlo R16,W vs Krajinovic,0.0%,-,8.0%,80.0%,11.8%,8.6%,0.0%,9.6%,31.6%,1.4%,75.0%,7,18
2021 ATP Cup F,L vs Rublev,0.0%,-,3.7%,100.0%,12.5%,14.3%,0.0%,2.6%,0.0%,2.6%,0.0%,-3,-2
2020 Australian Open R16,L vs Sandgren,0.0%,-,12.0%,75.8%,9.9%,15.8%,14.3%,9.3%,24.1%,2.1%,18.2%,-25,-25
2020 Australian Open R32,W vs Pella,3.6%,66.7%,12.6%,87.0%,14.2%,25.0%,7.1%,11.7%,40.0%,1.3%,60.0%,7,10
2020 ATP Cup RR,L vs Ruud,0.0%,-,12.9%,58.3%,24.6%,43.8%,50.0%,5.1%,14.3%,1.5%,50.0%,95,36
2019 Basel R16,L vs Krajinovic,0.0%,-,5.0%,50.0%,13.7%,12.5%,33.3%,18.2%,33.3%,0.7%,100.0%,150,146
2019 Stockholm R16,L vs Tipsarevic,0.0%,-,7.1%,85.7%,17.6%,25.0%,33.3%,6.0%,25.0%,2.1%,0.0%,75,56
2019 Shanghai QF,L vs Medvedev,6.2%,100.0%,14.8%,78.9%,15.4%,20.0%,16.7%,6.3%,10.0%,2.9%,33.3%,50,25
Career (79 matches),,0.8%,77.8%,9.7%,76.2%,14.5%,18.6%,9.0%,7.2%,20.1%,1.9%,36.3%,14,5
