Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2025 Wimbledon R128,L vs Alcaraz,50,66,0.8,14.0%,18.5%,49,57,0.9,15.1%,17.6%,10.8%,4.3%,0.7,13.7%,18.5%
2024 US Open R128,L vs Machac,21,40,0.5,13.3%,25.3%,18,32,0.6,13.4%,23.9%,6.0%,6.0%,1.0,15.8%,15.8%
2024 Gstaad QF,L vs Tsitsipas,20,22,0.9,20.4%,22.4%,17,18,0.9,19.8%,20.9%,5.8%,8.1%,1.9,30.6%,16.3%
2024 Wimbledon R32,L vs Bautista Agut,87,77,1.1,23.1%,20.4%,64,62,1.0,19.3%,18.7%,12.4%,5.7%,0.8,8.0%,10.3%
2024 Wimbledon R64,W vs Ruud,59,48,1.2,19.5%,15.8%,51,38,1.3,19.0%,14.2%,11.2%,6.7%,1.0,15.8%,15.5%
2024 Wimbledon R128,W vs Van Assche,42,40,1.1,20.4%,19.4%,30,33,0.9,17.4%,19.2%,8.7%,8.1%,0.5,9.7%,20.9%
2024 Rome Masters R64,L vs Fritz,35,24,1.5,31.0%,21.2%,32,20,1.6,32.3%,20.2%,7.1%,9.1%,2.1,26.5%,12.4%
2023 Rome Masters R32,L vs Rune,19,33,0.6,18.3%,31.7%,18,30,0.6,19.1%,31.9%,10.6%,3.2%,0.8,19.2%,24.0%
2023 Rome Masters R128,W vs Murray,49,40,1.2,22.8%,18.6%,43,37,1.2,21.3%,18.3%,14.9%,5.9%,0.9,12.1%,13.5%
2022 US Open R64,L vs Nadal,24,60,0.4,12.9%,32.3%,23,51,0.5,13.5%,30.0%,9.4%,3.5%,0.5,10.8%,19.9%
2022 US Open R128,W vs Karatsev,30,61,0.5,10.2%,20.8%,17,46,0.4,6.6%,17.9%,3.9%,2.3%,0.4,8.5%,20.8%
2022 Canada Masters R64,L vs Rune,34,31,1.1,23.8%,21.7%,33,29,1.1,25.2%,22.1%,10.7%,6.9%,1.5,25.9%,17.5%
2022 Wimbledon R128,L vs Griekspoor,41,37,1.1,17.6%,15.9%,29,32,0.9,14.6%,16.1%,8.5%,5.0%,1.6,15.9%,9.9%
2022 Rome Masters R64,W vs Thiem,19,22,0.9,12.5%,14.5%,18,20,0.9,12.6%,14.0%,7.7%,4.2%,0.7,13.8%,20.4%
2022 Belgrade  SF,L vs Rublev,15,33,0.5,16.5%,36.3%,14,28,0.5,17.5%,35.0%,8.8%,2.5%,1.4,22.0%,15.4%
2022 Miami Masters R32,L vs Kyrgios,13,23,0.6,13.4%,23.7%,11,20,0.6,13.6%,24.7%,8.6%,4.9%,1.6,24.7%,15.5%
2022 Rio de Janeiro SF,L vs Alcaraz,17,38,0.4,11.8%,26.4%,16,36,0.4,11.6%,26.1%,8.0%,2.2%,0.6,10.4%,16.7%
2022 Australian Open R128,L vs Griekspoor,18,39,0.5,11.0%,23.9%,15,35,0.4,10.4%,24.3%,8.3%,2.1%,1.0,16.0%,16.6%
2022 Sydney R16,L vs Nakashima,32,44,0.7,18.3%,25.1%,27,39,0.7,17.0%,24.5%,10.7%,5.7%,0.8,13.1%,16.0%
2021 US Open R128,L vs Pospisil,28,31,0.9,10.1%,11.2%,20,25,0.8,8.7%,10.9%,7.0%,1.3%,1.0,15.9%,15.2%
Career (163 matches),,5115,6308,0.8,16.4%,20.2%,4520,5653,0.8,16.1%,20.1%,7.5%,4.0%,0.8,12.8%,16.5%
