Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Rio De Janeiro 125 R16,L vs Waltert,25% (2/8),100% (2/2),1/5,67% (6/9),0% (0/6),0/2,0/0,0/1,0/0,0/1
2017 Hammamet $15K R32,W vs Talcott,71% (5/7),100% (5/5),1/1,25% (2/8),50% (1/2),3/4,1/1,0/0,1/1,0/0
2017 Agadir $15K R16,L vs Adamescu,14% (1/7),0% (0/1),0/5,71% (5/7),0% (0/5),0/0,0/0,1/1,0/0,1/1
2017 Agadir $15K R32,W vs Aerila,63% (5/8),100% (5/5),0/1,50% (4/8),75% (3/4),3/4,1/1,0/0,0/0,0/0
2017 Beni Mellal $15K QF,L vs Adamescu,40% (4/10),100% (4/4),1/5,64% (7/11),14% (1/7),2/3,0/0,1/2,0/0,0/1
2017 Beni Mellal $15K R16,W vs Brouleau,67% (6/9),83% (5/6),1/2,33% (3/9),33% (1/3),2/3,0/0,0/0,0/0,0/0
2017 Hammamet $15K R32,L vs Moratelli,33% (3/9),100% (3/3),1/4,67% (6/9),0% (0/6),2/3,0/0,0/2,0/0,0/1
2017 Hammamet $15K R32,L vs Shinikova,62% (8/13),88% (7/8),6/9,77% (10/13),10% (1/10),3/7,1/1,1/1,0/0,0/0
2017 Tucepi $15K R32,L vs Pantuckova,43% (3/7),67% (2/3),2/7,100% (7/7),0% (0/7),0/2,0/0,0/0,0/0,0/0
2017 Solarino $15K R32,L vs Remondina,29% (2/7),50% (1/2),1/5,100% (6/6),0% (0/6),0/1,0/0,0/1,0/0,0/0
2017 Solarino $15K R32,L vs Paigina,46% (6/13),83% (5/6),3/7,77% (10/13),10% (1/10),3/5,1/2,0/2,0/0,0/1
2017 Hammamet $15K R32,W vs Karregat,86% (6/7),100% (6/6),1/1,29% (2/7),50% (1/2),4/5,1/2,0/0,1/1,0/0
2017 Hammamet $15K R32,L vs Tolibova,43% (6/14),83% (5/6),2/6,53% (8/15),13% (1/8),2/4,0/0,0/1,0/0,0/1
2017 Hammamet $15K R32,L vs Kerimbayeva,40% (6/15),100% (6/6),4/8,53% (8/15),0% (0/8),3/5,0/1,2/2,0/0,1/1
2016 Solarino $10K R16,L vs Dentoni,13% (1/8),0% (0/1),0/4,88% (7/8),43% (3/7),0/0,0/0,1/1,0/0,1/1
2016 Solarino $10K R32,W vs Raia,100% (6/6),100% (6/6),0/0,0% (0/6),- (0/0),4/4,0/0,0/0,0/0,0/0
2016 Solarino $10K QF,L vs Matteucci,11% (1/9),100% (1/1),0/4,56% (5/9),20% (1/5),1/1,0/0,2/2,0/0,1/1
2016 Solarino $10K R16,L vs Masini,60% (9/15),78% (7/9),3/6,50% (7/14),14% (1/7),3/5,0/1,1/1,0/1,0/0
2016 Hammamet $10K SF,L vs Temin,40% (4/10),50% (2/4),1/4,50% (5/10),20% (1/5),1/2,0/0,2/2,0/0,1/1
2016 Hammamet $10K R32,W vs Stoilkovska,80% (8/10),75% (6/8),2/4,45% (5/11),20% (1/5),4/6,2/3,2/2,1/1,0/0
2025 (1 matches),,25.0%,100.0%,20.0%,66.7%,0.0%,0.0%,-,0.0%,-,0.0%
2017 (13 matches),,48.4%,88.5%,37.7%,60.9%,12.8%,58.7%,62.5%,41.7%,100.0%,33.3%
2016 (27 matches),,49.6%,82.5%,31.4%,56.6%,19.2%,56.5%,69.6%,50.0%,77.8%,44.4%
2015 (10 matches),,48.4%,71.1%,30.4%,61.7%,13.8%,55.6%,33.3%,63.6%,50.0%,85.7%
2013 (3 matches),,50.0%,69.2%,22.2%,38.5%,10.0%,75.0%,50.0%,100.0%,-,100.0%
Career (54 matches),,48.7%,81.4%,32.3%,57.9%,15.8%,57.1%,63.9%,52.8%,76.9%,56.0%
